parent,child,lambda_val,child_size
3189,2525,7.328096228556975,1
3190,802,7.185125638266049,1
2987,161,81.12247604623845,1
2987,1041,81.12247604623845,1
3001,2112,37.43510132911229,1
3001,2410,37.43510132911229,1
3001,453,37.43510132911229,1
3001,1718,37.43510132911229,1
3001,1715,37.43510132911229,1
3057,205,72.35557366790799,1
3153,1230,16.686961526651448,1
3165,1548,9.156693278692869,1
3166,1327,11.362301548082462,1
3147,419,15.226248690362933,1
3191,1908,4.941542488354593,1
3192,407,3.7956729979377606,1
3178,338,3.9585835812371726,1
3167,225,5.855008926055533,1
3167,640,5.855008926055533,1
3167,587,5.855008926055533,1
3167,2928,5.855008926055533,1
3168,2171,7.8813445741414245,1
3193,1581,5.165175983330061,1
3194,2178,6.707821050423133,1
3107,852,9.074509585114198,1
3129,1024,7.1759554113946935,1
3121,1363,14.33934688682955,1
3179,910,18.615212104364023,1
3180,190,4.553385422233139,1
3195,485,2.8243472827829237,1
3196,2073,3.7572198168006015,1
3197,2720,3.2128738069940006,1
3198,3203,2.8748089572728563,69
3198,3204,2.8748089572728563,156
3111,1147,25.71641513872706,1
3149,1896,5.22047714698991,1
3181,1567,7.346506255514719,1
3182,1046,9.056506698355145,1
3183,312,34.08380926985547,1
3184,1188,11.656240767704373,1
3171,1656,7.964496245807301,1
3172,1015,3.75003064454454,1
2944,1297,81.91235925662025,1
2991,784,69.42823369105015,1
2991,399,69.42823369105015,1
2991,1671,69.42823369105015,1
2991,2189,69.42823369105015,1
2991,153,69.42823369105015,1
2995,1161,36.93174599065557,1
3123,1093,20.77197298036359,1
3123,2114,20.77197298036359,1
3123,804,20.77197298036359,1
3123,1467,20.77197298036359,1
3123,2128,20.77197298036359,1
3124,70,15.311408267256754,1
3065,1801,41.46233905275262,1
3126,257,23.184078944293613,1
3133,2406,27.09812380176367,1
3162,1309,14.664076868584383,1
3185,964,15.966498760834359,1
3055,2259,9.877522898276698,1
3081,461,54.993473435023404,1
3146,871,20.350225102911004,1
3146,2899,20.350225102911004,1
3146,2883,20.350225102911004,1
3146,824,20.350225102911004,1
3146,1461,20.350225102911004,1
3187,965,8.052840102583676,1
3174,1072,10.06542355006318,1
3199,263,9.380956780211847,1
3200,2901,4.742286967537361,1
3176,3205,3.2370049205644023,51
3176,3206,3.2370049205644023,216
3201,1952,23.21761570369944,1
3202,2211,15.50378980551125,1
3127,817,5.939842405873773,1
3163,2660,7.443804052935467,1
3189,3,7.807236434075161,1
3190,1306,8.028687661672057,1
2987,2371,86.13731465645907,1
3057,262,74.27516533976629,1
3057,1284,74.27516533976629,1
3057,2838,74.27516533976629,1
3057,2728,74.27516533976629,1
3057,1368,74.27516533976629,1
3153,1593,17.897246568874035,1
3165,561,19.361013281631497,1
3166,2553,11.417208351372757,1
3147,2607,16.71339612505104,1
3191,196,5.551372654505484,1
3192,705,4.2899116613648145,1
3178,2870,4.051685973384351,1
3167,1855,5.855008926055533,1
3168,2924,8.680896309480636,1
3193,2895,5.1981870995186865,1
3194,971,8.72639759845827,1
3107,1603,11.060266447158616,1
3129,2923,9.020876056004573,1
3121,1526,16.370623293956065,1
3179,1364,25.967765362282194,1
3180,3207,4.570500135728167,14
3180,3208,4.570500135728167,13
3195,936,3.0596027245209765,1
3196,1625,5.151857276083842,1
3197,777,3.344065915810717,1
3203,811,2.9832065250927786,1
3204,2719,2.886861545789688,1
3111,954,26.975581655331894,1
3111,2226,26.975581655331894,1
3111,1579,26.975581655331894,1
3111,1814,26.975581655331894,1
3111,2807,26.975581655331894,1
3149,3209,5.428425336341371,6
3149,3210,5.428425336341371,39
3181,2888,7.483419025733549,1
3182,800,9.151591262261153,1
3183,1034,35.21604915891609,1
3183,2358,35.21604915891609,1
3183,1865,35.21604915891609,1
3183,2889,35.21604915891609,1
3183,255,35.21604915891609,1
3184,1891,14.354382399542297,1
3171,2,9.057543870962602,1
3172,1231,3.9239150356339443,1
2944,941,89.55291789869544,1
2995,2107,38.61364427020537,1
3124,2148,15.311408267256754,1
3124,887,15.311408267256754,1
3124,2806,15.311408267256754,1
3124,1752,15.311408267256754,1
3124,2158,15.311408267256754,1
3065,2111,42.40605332381747,1
3065,842,42.40605332381747,1
3065,1443,42.40605332381747,1
3065,1463,42.40605332381747,1
3065,2129,42.40605332381747,1
3126,94,23.755479262907382,1
3133,1071,34.47105560526396,1
3133,1479,34.47105560526396,1
3133,1079,34.47105560526396,1
3133,45,34.47105560526396,1
3133,2423,34.47105560526396,1
3162,3211,14.819188969692858,7
3162,3212,14.819188969692858,11
3185,1122,17.797451624556345,1
3055,267,10.857943520387984,1
3081,1001,60.2945563176632,1
3187,3213,8.335524026157312,5
3187,3214,8.335524026157312,6
3174,1560,10.517555595994045,1
3199,500,9.612797213507884,1
3200,1056,4.8440367684051,1
3205,2395,3.2370049205644023,1
3206,1767,3.258107791557571,1
3201,1531,26.223318748012126,1
3202,1228,15.917768857760088,1
3202,1347,15.917768857760088,1
3202,2664,15.917768857760088,1
3202,2659,15.917768857760088,1
3202,750,15.917768857760088,1
3127,543,6.508788579124168,1
3163,3215,7.506767413192175,11
3163,3216,7.506767413192175,11
3189,956,7.957615843501733,1
3189,937,7.957615843501733,1
3189,1020,7.957615843501733,1
3189,136,7.957615843501733,1
3189,1613,7.957615843501733,1
3190,2350,8.494003103129748,1
2987,31,102.19267419901999,1
3153,218,18.20936874079471,1
3153,2572,18.20936874079471,1
3153,2300,18.20936874079471,1
3153,1300,18.20936874079471,1
3153,155,18.20936874079471,1
3165,154,19.94947383070648,1
3166,285,12.551999978166863,1
3147,2212,19.03216613412834,1
3191,2015,5.7044993775062345,1
3191,2086,5.7044993775062345,1
3191,2745,5.7044993775062345,1
3191,2855,5.7044993775062345,1
3191,2698,5.7044993775062345,1
3192,1375,5.258145718969287,1
3178,1391,4.3303134703150015,1
3167,226,6.097771237835499,1
3168,172,22.306742035303866,1
3193,2826,6.5119753138853484,1
3194,2279,8.72639759845827,1
3194,2905,8.72639759845827,1
3194,972,8.72639759845827,1
3194,2906,8.72639759845827,1
3194,1591,8.72639759845827,1
3107,2138,12.123259621231403,1
3129,813,9.24837598225172,1
3121,1663,17.003927651110786,1
3179,2188,33.51281839212947,1
3207,756,6.399833863856563,1
3208,2639,4.570500135728167,1
3195,3217,3.241259422076375,45
3195,3218,3.241259422076375,20
3196,1419,7.376184549891943,1
3197,2700,3.443678551943704,1
3203,807,3.1113692245838007,1
3204,2200,2.993134536510659,1
3209,416,7.772270608351389,1
3210,989,6.577706094819337,1
3181,1447,7.879599215404167,1
3182,2489,9.418864075477076,1
3184,1209,20.10685076085284,1
3171,167,9.34048039080551,1
3172,2717,3.9304620542295288,1
2944,2296,96.38115472779137,1
2944,1411,96.38115472779137,1
2944,129,96.38115472779137,1
2944,1946,96.38115472779137,1
2944,1549,96.38115472779137,1
2995,875,40.01606104509638,1
3126,1493,24.568792932517262,1
3211,2026,14.819188969692858,1
3212,2031,15.573519405262775,1
3212,2067,15.573519405262775,1
3212,1404,15.573519405262775,1
3212,914,15.573519405262775,1
3185,2771,20.596019285759834,1
3055,833,11.047658820558258,1
3055,61,11.047658820558258,1
3081,1634,61.587641970669736,1
3213,2267,8.335524026157312,1
3213,1477,8.335524026157312,1
3213,1583,8.335524026157312,1
3213,2432,8.335524026157312,1
3213,511,8.335524026157312,1
3214,2268,15.461740284065794,1
3174,308,10.664391552285785,1
3174,2884,10.664391552285785,1
3174,944,10.664391552285785,1
3199,2144,12.81528229889116,1
3200,1587,5.520463828704625,1
3205,424,6.368153594653111,1
3206,1177,3.286063423847291,1
3201,1198,32.628873166803594,1
3127,2113,6.792563967295987,1
3215,2862,7.506767413192175,1
3216,1649,7.873086829382256,1
3190,160,9.889740215223133,1
2987,1043,103.16346740594123,1
3165,2206,24.360528572147228,1
3166,2722,15.379740713408491,1
3147,1261,20.07666630246572,1
3192,1287,5.792320877596963,1
3178,2064,4.462167703317107,1
3167,219,6.195300038789403,1
3168,1888,22.524189177327077,1
3193,2482,6.99774321589855,1
3107,2302,16.399788639957276,1
3129,2581,10.945260659034226,1
3121,394,28.756545924922957,1
3179,653,37.312437396250424,1
3207,204,10.856617103092072,1
3208,1296,4.8245509961872255,1
3217,1622,3.241259422076375,1
3218,1005,3.3124345539207214,1
3196,475,8.217291040472098,1
3196,2747,8.217291040472098,1
3196,111,8.217291040472098,1
3196,1804,8.217291040472098,1
3196,1157,8.217291040472098,1
3197,3219,3.5967101457818944,62
3197,3220,3.5967101457818944,36
3203,810,3.1660317418518016,1
3204,369,3.2421233728606267,1
3209,35,7.772270608351389,1
3209,415,7.772270608351389,1
3209,2713,7.772270608351389,1
3209,888,7.772270608351389,1
3209,413,7.772270608351389,1
3210,115,7.287512515731565,1
3181,2716,8.067680825500902,1
3182,310,10.22476807775383,1
3184,124,20.634403590706093,1
3184,2571,20.634403590706093,1
3184,1863,20.634403590706093,1
3184,2172,20.634403590706093,1
3184,1211,20.634403590706093,1
3171,667,9.972839062506097,1
3172,3221,3.93265709560164,18
3172,3222,3.93265709560164,83
2995,2163,40.595435487653084,1
3126,73,28.793748336979004,1
3211,411,15.782673080525344,1
3212,1319,15.573519405262775,1
3212,1315,15.573519405262775,1
3185,1809,21.337662018311654,1
3055,851,13.20172255669358,1
3081,2792,63.33331115862135,1
3081,1793,63.33331115862135,1
3081,1120,63.33331115862135,1
3081,1009,63.33331115862135,1
3081,1725,63.33331115862135,1
3214,1837,15.461740284065794,1
3214,1741,15.461740284065794,1
3214,1742,15.461740284065794,1
3214,1838,15.461740284065794,1
3214,1121,15.461740284065794,1
3174,999,10.664391552285785,1
3174,820,10.664391552285785,1
3174,1054,10.664391552285785,1
3174,2759,10.664391552285785,1
3174,1573,10.664391552285785,1
3199,1689,13.345593503784368,1
3200,426,6.542729234060421,1
3205,891,8.349265321433625,1
3206,379,3.2936670191934456,1
3201,661,36.38080331836532,1
3127,3223,6.792563967295987,29
3127,3224,6.792563967295987,32
3215,2590,7.712436157841321,1
3216,596,8.10266636322469,1
3190,909,12.197274309107481,1
2987,303,106.1002899927331,1
2987,1676,106.1002899927331,1
2987,405,106.1002899927331,1
2987,29,106.1002899927331,1
2987,2369,106.1002899927331,1
3165,1151,27.612102380142968,1
3165,615,27.612102380142968,1
3165,220,27.612102380142968,1
3165,2005,27.612102380142968,1
3165,85,27.612102380142968,1
3166,2702,17.154316558095868,1
3147,1212,20.16447938495661,1
3192,3225,5.942081594707405,10
3192,3226,5.942081594707405,11
3178,3227,4.764330185483256,10
3178,3228,4.764330185483256,21
3167,2605,7.447843858471329,1
3168,1885,23.724535196034324,1
3193,2122,8.923000925335693,1
3107,1606,23.216743466780667,1
3129,2136,14.5164486912462,1
3121,2649,35.87281967472017,1
3179,2020,42.7168901714996,1
3207,1290,13.291394336498518,1
3208,2013,4.898951885851479,1
3217,3229,3.410531955898833,8
3217,3230,3.410531955898833,36
3218,938,4.277442852943768,1
3219,2739,4.117774844873967,1
3220,2841,3.9338762947406685,1
3203,952,3.188896462284618,1
3204,382,3.2908567218101465,1
3210,2566,7.461915412036475,1
3181,2225,8.432392308822076,1
3181,158,8.432392308822076,1
3181,932,8.432392308822076,1
3181,1542,8.432392308822076,1
3181,2783,8.432392308822076,1
3182,1815,12.08009428692826,1
3171,1920,10.108482652848794,1
3221,1018,3.955883328331973,1
3222,112,4.0936332505070165,1
2995,530,42.05633750525532,1
3126,1436,29.60471111916809,1
3211,21,17.992321416913004,1
3211,389,17.992321416913004,1
3211,1890,17.992321416913004,1
3211,2352,17.992321416913004,1
3211,1872,17.992321416913004,1
3212,721,16.28681154436647,1
3212,2641,16.28681154436647,1
3212,916,16.28681154436647,1
3212,2203,16.28681154436647,1
3212,2849,16.28681154436647,1
3185,1474,22.03014374024933,1
3055,1783,14.274280618934519,1
3199,1105,14.527805402101485,1
3200,349,6.567956898187796,1
3205,3231,8.967190997847323,10
3205,3232,8.967190997847323,38
3206,3233,3.315778876102421,95
3206,3234,3.315778876102421,118
3201,927,36.66962680852916,1
3223,2800,7.4811872758812665,1
3224,1108,6.792563967295987,1
3215,2727,8.800749309689975,1
3216,2035,8.382728294035925,1
3190,716,12.246464003909454,1
3166,2684,20.17294497582319,1
3147,2061,20.236330997878113,1
3225,2694,7.251857452010254,1
3226,2085,6.698089213705748,1
3227,2573,14.705321070179549,1
3228,1238,4.9968731282517,1
3167,2547,8.692502079442791,1
3168,2488,27.829639077850345,1
3193,1652,9.76313269042411,1
3107,1602,31.14110051370827,1
3129,808,16.733689224070414,1
3121,734,62.43051267276783,1
3179,1957,43.443358736644186,1
3207,1370,14.889611309398122,1
3208,2019,8.221847496744397,1
3229,1755,21.985787984034683,1
3230,55,4.059597368731017,1
3218,4,5.765985399172573,1
3219,3235,4.257466682266784,18
3219,3236,4.257466682266784,43
3220,2298,4.706583520566082,1
3203,814,3.207830065915607,1
3204,1260,3.5055206039355125,1
3210,3237,7.6119461408922735,9
3210,3238,7.6119461408922735,27
3182,75,12.81016655449498,1
3171,628,10.108482652848794,1
3221,581,4.059211494961011,1
3222,2559,4.235519690751254,1
2995,2752,44.82638699258474,1
3126,2130,30.579682650196037,1
3126,532,30.579682650196037,1
3126,2475,30.579682650196037,1
3126,1127,30.579682650196037,1
3126,846,30.579682650196037,1
3185,2132,23.35139442777966,1
3055,2255,14.86000453644971,1
3199,1102,15.123788195475415,1
3199,1696,15.123788195475415,1
3199,2099,15.123788195475415,1
3199,1109,15.123788195475415,1
3199,563,15.123788195475415,1
3200,1699,6.587715714868204,1
3200,457,6.587715714868204,1
3200,2456,6.587715714868204,1
3200,1641,6.587715714868204,1
3200,367,6.587715714868204,1
3231,960,8.967190997847323,1
3232,821,9.459720629858966,1
3233,2330,3.406495053175493,1
3234,2388,3.357790711976893,1
3201,2640,37.37610631507117,1
3223,266,7.678860949502425,1
3224,1694,8.299873978482927,1
3215,583,9.766917049303611,1
3216,1538,8.760539483677302,1
3190,1997,13.18425722010351,1
3166,1491,27.431733826992346,1
3147,608,22.374056376580153,1
3147,123,22.374056376580153,1
3147,1887,22.374056376580153,1
3147,24,22.374056376580153,1
3147,2284,22.374056376580153,1
3225,1413,10.511734936141517,1
3226,2661,6.806618166502635,1
3227,1217,21.2463871208133,1
3228,1966,5.070566155597135,1
3167,2049,8.692502079442791,1
3167,768,8.692502079442791,1
3167,2714,8.692502079442791,1
3167,976,8.692502079442791,1
3167,2558,8.692502079442791,1
3168,1980,28.274536306896092,1
3193,359,10.14275142947269,1
3107,853,32.73962423999055,1
3129,1977,26.211462291269942,1
3121,553,63.39874722003384,1
3179,890,65.07616846911448,1
3179,732,65.07616846911448,1
3179,2238,65.07616846911448,1
3179,278,65.07616846911448,1
3179,200,65.07616846911448,1
3207,724,17.407447431212862,1
3208,2693,9.200052462326992,1
3229,10,23.671736076911536,1
3230,949,4.715956785373608,1
3218,2313,14.285501531155019,1
3235,1395,4.257466682266784,1
3236,1294,4.642263982418668,1
3220,3239,5.194555896296563,8
3220,3240,5.194555896296563,26
3203,371,3.311799285343744,1
3204,1609,3.5827230217074124,1
3237,584,7.6119461408922735,1
3238,610,7.767216094961056,1
3238,955,7.767216094961056,1
3182,547,13.38425150706793,1
3171,598,10.24478511760997,1
3221,1643,4.112282508612267,1
3222,605,4.390535735318126,1
2995,538,46.00320187748921,1
3185,2147,23.35139442777966,1
3185,839,23.35139442777966,1
3185,1439,23.35139442777966,1
3185,1475,23.35139442777966,1
3185,545,23.35139442777966,1
3055,43,18.611053143084845,1
3231,957,11.818398553320167,1
3232,3241,9.90876202132392,8
3232,3242,9.90876202132392,29
3233,3243,3.5292999977440975,18
3233,3244,3.5292999977440975,76
3234,2666,3.538784913050744,1
3201,2865,37.787873365764746,1
3223,1791,8.862297372586253,1
3224,501,8.367952836334902,1
3215,2568,11.503625789840344,1
3216,1345,9.61286332947427,1
3190,2001,14.11448617334429,1
3190,295,14.11448617334429,1
3190,925,14.11448617334429,1
3190,1322,14.11448617334429,1
3190,208,14.11448617334429,1
3166,171,27.599413634015807,1
3166,2042,27.599413634015807,1
3166,1978,27.599413634015807,1
3166,1976,27.599413634015807,1
3166,2744,27.599413634015807,1
3225,1045,14.339583749278264,1
3226,2198,6.8537074252491506,1
3227,771,26.95031195640061,1
3228,3245,5.338511087648568,9
3228,3246,5.338511087648568,10
3168,2207,29.88842880371792,1
3193,11,14.683585845985178,1
3107,2301,35.81242179498096,1
3107,1445,35.81242179498096,1
3107,1604,35.81242179498096,1
3107,259,35.81242179498096,1
3107,856,35.81242179498096,1
3129,855,26.952920626728496,1
3121,1275,64.98980729020393,1
3207,766,18.447208930254938,1
3208,2034,10.108221108017387,1
3229,1759,24.41344424979113,1
3230,1007,5.530090860897689,1
3218,358,17.228451553393526,1
3235,603,7.141026626605074,1
3236,970,4.850985567024791,1
3239,2658,5.881349668215654,1
3240,2638,5.2565671427430525,1
3203,686,3.6750160743297258,1
3204,749,3.6103564541898625,1
3237,412,11.58385194561719,1
3238,2630,8.935641900937329,1
3182,934,13.947658251768395,1
3171,2767,10.68665185892243,1
3171,624,10.68665185892243,1
3221,2817,5.07262438941195,1
3222,373,4.518804209090039,1
2995,67,47.235261350723576,1
3055,1749,22.391642686993237,1
3231,440,11.99224784648278,1
3241,2408,11.375644735010372,1
3242,420,10.589779697118303,1
3243,366,3.5292999977440975,1
3244,38,3.76174147106655,1
3234,1711,3.610276455126225,1
3201,651,40.298248046287206,1
3223,1632,9.452681483514056,1
3224,228,8.619916550098589,1
3215,2344,12.971760421918678,1
3216,748,10.065005063020827,1
3225,1534,14.771192528765061,1
3226,211,8.077058118220567,1
3227,1221,39.289401301645725,1
3245,1594,5.338511087648568,1
3246,2257,6.46519317463763,1
3168,2674,37.674349827058094,1
3193,2323,15.300194202130038,1
3129,2299,33.47178358290715,1
3121,2873,67.043339005521,1
3207,1516,18.465550987499626,1
3208,1317,12.284209853638611,1
3229,1753,27.77263859428969,1
3229,2312,27.77263859428969,1
3229,1621,27.77263859428969,1
3229,491,27.77263859428969,1
3229,2436,27.77263859428969,1
3230,244,6.177854925882446,1
3218,2478,17.231464763492422,1
3235,1301,9.931988576451031,1
3236,1515,5.022409109890892,1
3239,786,6.117278540832788,1
3240,3247,5.698378612984451,8
3240,3248,5.698378612984451,17
3203,3249,3.8411551261206665,36
3203,3250,3.8411551261206665,26
3204,551,3.7360672025135786,1
3237,1495,15.426038472600721,1
3238,3251,9.96632115734422,15
3238,3252,9.96632115734422,9
3182,77,14.36905519309105,1
3171,1242,10.68665185892243,1
3221,2224,5.2878807774002246,1
3222,209,4.730844252235249,1
2995,1129,49.804994356148015,1
3055,1789,29.056563493303074,1
3231,1168,13.038113466580004,1
3241,41,11.59613195944041,1
3242,1684,11.291018544752848,1
3243,1760,3.636203576527407,1
3244,1704,4.080330262609507,1
3234,3253,3.6298538132106346,20
3234,3254,3.6298538132106346,95
3201,2205,43.819027381695605,1
3223,2321,11.196365799198468,1
3224,499,8.632267125735684,1
3215,293,12.971760421918678,1
3215,1539,12.971760421918678,1
3215,2044,12.971760421918678,1
3215,589,12.971760421918678,1
3215,1828,12.971760421918678,1
3216,1399,10.519101754169828,1
3216,626,10.519101754169828,1
3216,1030,10.519101754169828,1
3216,1025,10.519101754169828,1
3216,1203,10.519101754169828,1
3225,404,16.64107846498159,1
3226,706,8.135722407587393,1
3227,1875,41.523480521152,1
3245,1597,13.178364479204653,1
3246,2088,6.513979288986654,1
3168,1335,46.43871842881477,1
3193,2481,15.795139326383348,1
3129,2137,34.717334560576894,1
3129,1605,34.717334560576894,1
3129,555,34.717334560576894,1
3129,775,34.717334560576894,1
3129,774,34.717334560576894,1
3121,902,67.22214362219621,1
3121,2364,67.22214362219621,1
3121,2232,67.22214362219621,1
3121,677,67.22214362219621,1
3121,182,67.22214362219621,1
3207,197,20.2958723805088,1
3208,736,15.450215503025921,1
3230,487,7.12764018869612,1
3218,1139,18.661980175659682,1
3235,1374,11.555328307738277,1
3236,234,5.286758932566321,1
3239,169,6.169987421093709,1
3247,2816,6.340047632324715,1
3248,1293,6.127946040547987,1
3249,725,3.8411551261206665,1
3250,2846,8.623682204324822,1
3204,2222,3.8059709326400895,1
3237,33,16.578037582048466,1
3251,2357,11.369608337802475,1
3252,1859,12.733381688290624,1
3182,32,15.353096915429576,1
3171,1229,11.699139931206275,1
3171,2575,11.699139931206275,1
3171,639,11.699139931206275,1
3171,2583,11.699139931206275,1
3171,118,11.699139931206275,1
3221,1657,5.540093299226984,1
3222,2718,4.78223367729868,1
2995,103,49.804994356148015,1
3055,1868,32.98349519937983,1
3231,459,13.835101951352673,1
3241,2407,12.604662745096629,1
3242,1070,11.396937420165292,1
3243,1701,9.216095473359422,1
3244,1052,4.147089113762874,1
3253,1536,3.6538574468955183,1
3254,318,3.717101468847486,1
3201,2221,44.909807390891004,1
3223,3255,11.626616043747212,8
3223,3256,11.626616043747212,16
3224,2343,8.802113155818628,1
3225,2691,17.697267608906298,1
3225,2681,17.697267608906298,1
3225,2676,17.697267608906298,1
3225,939,17.697267608906298,1
3225,2014,17.697267608906298,1
3226,1510,8.455918994791926,1
3227,1964,43.37758427606243,1
3227,1923,43.37758427606243,1
3227,133,43.37758427606243,1
3227,2578,43.37758427606243,1
3227,1237,43.37758427606243,1
3245,1340,13.792483712941518,1
3246,1880,10.753783258837998,1
3168,1981,47.373008355473964,1
3193,2121,23.94052533782286,1
3207,760,23.120059445822758,1
3208,2204,16.66107344416681,1
3208,282,16.66107344416681,1
3208,729,16.66107344416681,1
3208,2202,16.66107344416681,1
3208,157,16.66107344416681,1
3230,1111,7.235456971912211,1
3218,2324,18.988182846406776,1
3235,314,12.075738079140818,1
3236,1251,5.364764017460717,1
3239,1986,6.448918171921095,1
3239,2215,6.448918171921095,1
3239,781,6.448918171921095,1
3239,629,6.448918171921095,1
3239,2602,6.448918171921095,1
3247,2690,8.976522482016895,1
3248,2835,8.158247189974345,1
3249,81,4.099190199009905,1
3250,920,8.978999437585621,1
3204,3257,3.894540089494802,11
3204,3258,3.894540089494802,136
3237,2377,16.578037582048466,1
3237,1047,16.578037582048466,1
3237,2526,16.578037582048466,1
3237,410,16.578037582048466,1
3237,108,16.578037582048466,1
3251,2254,11.369608337802475,1
3252,597,14.84505388354394,1
3182,950,16.24732945617494,1
3221,1856,6.297332755050475,1
3222,578,4.799797416230268,1
2995,2751,50.08292962916421,1
2995,1626,50.08292962916421,1
2995,2513,50.08292962916421,1
2995,1087,50.08292962916421,1
2995,1138,50.08292962916421,1
3055,1440,36.19990538523614,1
3231,1639,16.38235163766616,1
3231,1723,16.38235163766616,1
3231,1169,16.38235163766616,1
3231,2404,16.38235163766616,1
3231,1722,16.38235163766616,1
3241,1014,13.790737762136686,1
3241,1171,13.790737762136686,1
3241,2339,13.790737762136686,1
3241,1073,13.790737762136686,1
3241,818,13.790737762136686,1
3242,3259,12.227542456267322,12
3242,3260,12.227542456267322,14
3243,447,10.7843114326692,1
3244,523,4.248602130635608,1
3253,592,4.8679763975446635,1
3254,1182,3.877886272361144,1
3201,2863,46.561053805356686,1
3255,1065,12.82373813887989,1
3256,2094,11.626616043747212,1
3224,1106,9.012332775942763,1
3226,703,8.455918994791926,1
3226,2881,8.455918994791926,1
3226,697,8.455918994791926,1
3226,2006,8.455918994791926,1
3226,1991,8.455918994791926,1
3245,2552,14.115639946377659,1
3246,1225,13.956076559306705,1
3168,1956,57.93652506686661,1
3193,2467,24.228937255860465,1
3193,240,24.228937255860465,1
3193,362,24.228937255860465,1
3193,516,24.228937255860465,1
3193,1148,24.228937255860465,1
3207,2663,24.146324218240935,1
3207,1365,24.146324218240935,1
3207,2033,24.146324218240935,1
3207,2025,24.146324218240935,1
3207,693,24.146324218240935,1
3230,2477,7.311851107697035,1
3218,1086,19.662459260904793,1
3235,2075,18.706128129430425,1
3236,3261,5.805747436493285,15
3236,3262,5.805747436493285,23
3247,2082,9.012926948898446,1
3248,713,11.689680585858886,1
3249,132,4.1063730047877,1
3250,2742,9.241796468385324,1
3257,931,4.911139192394716,1
3258,1361,3.912613242384081,1
3251,2765,12.703533859465974,1
3252,390,16.785532431800284,1
3182,951,16.929161248640554,1
3221,673,8.651509685732055,1
3222,2273,4.803583645021361,1
3055,446,37.11230175597025,1
3259,1426,12.227542456267322,1
3260,2902,12.973352159031394,1
3243,1637,19.399877293673644,1
3244,2336,4.374907208513947,1
3253,573,7.037541621063875,1
3254,2389,3.937021368191672,1
3201,2662,53.369064570942456,1
3201,1328,53.369064570942456,1
3201,730,53.369064570942456,1
3201,2857,53.369064570942456,1
3201,2853,53.369064570942456,1
3255,966,14.041085985756027,1
3256,1869,12.355155063668198,1
3224,565,9.382261723073409,1
3245,327,15.799702872941994,1
3245,1149,15.799702872941994,1
3245,560,15.799702872941994,1
3245,2375,15.799702872941994,1
3245,1972,15.799702872941994,1
3246,2915,17.38667020496369,1
3168,2007,57.93652506686661,1
3230,1132,7.3154994952645245,1
3218,2431,20.361643908866025,1
3235,214,20.680450370008607,1
3261,2647,5.964692280890729,1
3262,1940,5.868791308041697,1
3247,1502,9.97259791745856,1
3247,1509,9.97259791745856,1
3247,685,9.97259791745856,1
3247,712,9.97259791745856,1
3247,2043,9.97259791745856,1
3248,238,13.643929153037728,1
3249,770,4.323508528751511,1
3250,1525,9.251644649744602,1
3257,1248,5.064489520464961,1
3258,1324,3.9368090242808575,1
3251,2068,15.88204825750464,1
3252,388,18.256678734359905,1
3182,1566,17.514628912976224,1
3221,2308,10.649879710107928,1
3222,3263,4.832169335337172,17
3222,3264,4.832169335337172,58
3055,2761,47.159962573526016,1
3259,2384,13.296362538182633,1
3260,48,16.00360907314938,1
3243,44,23.228802066401354,1
3244,2450,4.374907208513947,1
3253,1795,7.911861121931329,1
3254,3265,4.075939172054338,17
3254,3266,4.075939172054338,75
3255,2153,16.357343350676544,1
3256,1422,12.75568618171593,1
3224,3267,9.553727797842027,15
3224,3268,9.553727797842027,9
3246,2004,18.20887716857438,1
3246,1928,18.20887716857438,1
3246,2577,18.20887716857438,1
3246,2374,18.20887716857438,1
3246,2574,18.20887716857438,1
3168,2600,60.03005195274605,1
3168,1448,60.03005195274605,1
3168,2052,60.03005195274605,1
3168,2135,60.03005195274605,1
3168,1267,60.03005195274605,1
3230,2314,7.755154702441005,1
3218,2310,23.229324671127305,1
3235,1307,25.048786850811016,1
3261,2852,16.53019276123901,1
3262,1823,6.05816891583905,1
3248,2619,14.330224549933483,1
3249,1543,4.360839442114622,1
3250,2562,9.34607848272959,1
3257,1658,5.141903824018415,1
3258,336,4.094348011919774,1
3251,1390,17.574205657700045,1
3252,2373,19.46931207221972,1
3252,2606,19.46931207221972,1
3252,1023,19.46931207221972,1
3252,1871,19.46931207221972,1
3252,1680,19.46931207221972,1
3182,2248,21.039868772844606,1
3221,342,11.909195888893034,1
3263,2738,4.832169335337172,1
3264,141,4.860182231242069,1
3264,728,4.860182231242069,1
3264,2282,4.860182231242069,1
3264,1402,4.860182231242069,1
3055,847,47.912455267419524,1
3259,2522,15.064523983037269,1
3260,1724,17.149728749411,1
3243,46,29.639678797368767,1
3244,3269,4.746500053679662,25
3244,3270,4.746500053679662,45
3253,16,7.911861121931329,1
3265,1572,4.1475110193013585,1
3266,524,4.354110549685711,1
3255,2929,16.36750410382096,1
3255,512,16.36750410382096,1
3255,1090,16.36750410382096,1
3255,1754,16.36750410382096,1
3255,363,16.36750410382096,1
3256,1768,12.942512130334288,1
3267,2091,9.553727797842027,1
3268,1456,9.717687398964127,1
3230,1130,7.843181437043481,1
3218,5,25.366907231647385,1
3235,1344,25.34080225982632,1
3261,2847,18.048872773361953,1
3262,1269,6.4785271476393556,1
3248,798,14.855109145060739,1
3249,1226,4.362084997083552,1
3250,2688,9.846422537635878,1
