attribution_Order,attribution_PID,attribution_MS SubClass,attribution_MS Zoning,attribution_Lot Frontage,attribution_Lot Frontage_missing,attribution_Lot Area,attribution_Street,attribution_Alley,attribution_Alley_missing,attribution_Lot Shape,attribution_Land Contour,attribution_Utilities,attribution_Lot Config,attribution_Land Slope,attribution_Neighborhood,attribution_Condition 1,attribution_Condition 2,attribution_Bldg Type,attribution_House Style,attribution_Overall Qual,attribution_Overall Cond,attribution_Year Built,attribution_Year Remod/Add,attribution_Roof Style,attribution_Roof Matl,attribution_Exterior 1st,attribution_Exterior 2nd,attribution_Mas Vnr Type,attribution_Mas Vnr Type_missing,attribution_Mas Vnr Area,attribution_Mas Vnr Area_missing,attribution_Exter Qual,attribution_Exter Cond,attribution_Foundation,attribution_Bsmt Qual,attribution_Bsmt Qual_missing,attribution_Bsmt Cond,attribution_Bsmt Cond_missing,attribution_Bsmt Exposure,attribution_Bsmt Exposure_missing,attribution_BsmtFin Type 1,attribution_BsmtFin Type 1_missing,attribution_BsmtFin SF 1,attribution_BsmtFin SF 1_missing,attribution_BsmtFin Type 2,attribution_BsmtFin Type 2_missing,attribution_BsmtFin SF 2,attribution_BsmtFin SF 2_missing,attribution_Bsmt Unf SF,attribution_Bsmt Unf SF_missing,attribution_Total Bsmt SF,attribution_Total Bsmt SF_missing,attribution_Heating,attribution_Heating QC,attribution_Central Air,attribution_Electrical,attribution_Electrical_missing,attribution_1st Flr SF,attribution_2nd Flr SF,attribution_Low Qual Fin SF,attribution_Gr Liv Area,attribution_Bsmt Full Bath,attribution_Bsmt Full Bath_missing,attribution_Bsmt Half Bath,attribution_Bsmt Half Bath_missing,attribution_Full Bath,attribution_Half Bath,attribution_Bedroom AbvGr,attribution_Kitchen AbvGr,attribution_Kitchen Qual,attribution_TotRms AbvGrd,attribution_Functional,attribution_Fireplaces,attribution_Fireplace Qu,attribution_Fireplace Qu_missing,attribution_Garage Type,attribution_Garage Type_missing,attribution_Garage Yr Blt,attribution_Garage Yr Blt_missing,attribution_Garage Finish,attribution_Garage Finish_missing,attribution_Garage Cars,attribution_Garage Cars_missing,attribution_Garage Area,attribution_Garage Area_missing,attribution_Garage Qual,attribution_Garage Qual_missing,attribution_Garage Cond,attribution_Garage Cond_missing,attribution_Paved Drive,attribution_Wood Deck SF,attribution_Open Porch SF,attribution_Enclosed Porch,attribution_3Ssn Porch,attribution_Screen Porch,attribution_Pool Area,attribution_Pool QC,attribution_Pool QC_missing,attribution_Fence,attribution_Fence_missing,attribution_Misc Feature,attribution_Misc Feature_missing,attribution_Misc Val,attribution_Mo Sold,attribution_Yr Sold,attribution_Sale Type,attribution_Sale Condition
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,331.6552780357951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14979.28614687157,0.0,-3421.2499122364447,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-997.3576441746513,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-450.8964014903241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1491.5252098873764,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-4902.8060656100215,0.0,0.0,0.0,0.0,-323.2786635114584,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,678.5074694693797,0.0,19.130236344122512,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-5.954007652518266,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-503.6780935192153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16230.400569971536,0.0,-3195.8334761783312,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-222.22033479265417,0.0,0.0,0.0,0.0,7650.1578154228755,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-453.5878282717024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1629.0902338309504,0.0,0.0,0.0,0.0,0.0,0.0,-450.4692820336646,-248.5179739387314,0.0,-6976.353113470166,0.0,0.0,0.0,0.0,-323.2786635114584,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,678.5074694693797,0.0,58.049999663436154,0.0,-561.3500566625523,0.0,-2076.974439378236,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,8.58543181050141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16010.062528468476,0.0,-3368.997144183762,27.878116575524672,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-921.2608945520109,0.0,0.0,0.0,0.0,0.0,35.07326871079192,0.0,-484.2733798299686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1372.1539564069626,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-6550.906261995481,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,122.76429464264382,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,-943.6332735050383,0.0,-198.05294002819397,0.0,-561.3500566625523,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15064.575026572797,0.0,-3263.3548406084305,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-921.2608945520109,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-484.2733798299686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1571.9082685852752,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-6938.498465449795,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,-943.6332735050383,0.0,-198.05294002819397,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16514.868687725953,0.0,-3459.152806757978,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-921.2608945520109,0.0,0.0,0.0,0.0,0.0,35.07326871079192,0.0,-484.2733798299686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1571.9082685852752,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-7019.38221613653,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-178.01766532551912,-943.6332735050383,0.0,-198.05294002819397,0.0,-561.3500566625523,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14682.216748453036,0.0,-3540.6188796882034,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-915.1239309577151,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-611.6375753511984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1520.2154190305869,0.0,0.0,0.0,0.0,0.0,0.0,-680.2724196636146,551.2674623214573,0.0,1176.6847711779155,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,211.06947645982058,0.0,0.0,-422.47855434715154,0.0,-130.50500117035548,-1137.3113675166646,0.0,-65.26786517406505,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,3.19551313785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,276.82729357960324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11195.270763029388,0.0,-3442.1910454092877,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-861.342700289507,0.0,0.0,0.0,0.0,0.0,132.37591942540035,0.0,-456.48015758552145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1606.463613432279,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-3867.269759365291,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,261.2639732584364,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,-1020.457406809263,0.0,-65.26786517406505,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-39.59172975603785,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15768.43244440675,0.0,-2958.8046496877355,-62.18964597132356,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-974.623150703563,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-580.375297828456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1746.6881192816109,0.0,0.0,0.0,0.0,0.0,0.0,-626.3964407891558,111.8622521517714,0.0,16998.569402068893,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,-115.17286468413879,0.0,0.0,519.4378068202617,0.0,198.26721331650162,-1312.2430520740704,0.0,-65.26786517406505,0.0,-295.54105420174943,0.0,-2075.3755774699052,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-14.116433112717578,3.19551313785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11289.013248851297,0.0,-3392.101424484731,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-858.9339882427284,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-588.7149114070953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1489.5330277055439,0.0,0.0,0.0,0.0,0.0,0.0,74.68808891942999,-239.17429967254765,0.0,549.974986689175,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,-501.8200663545255,0.0,0.0,519.4378068202617,0.0,198.26721331650162,-1137.3113675166646,0.0,-65.26786517406505,0.0,-472.48235125516214,0.0,-807.3985676950532,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,20.381365058690832,3.19551313785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7234.354609164871,0.0,-3334.367092746184,-34.67389276564475,0.0,0.0,0.0,0.0,0.0,0.0,-60.33411440157521,0.0,0.0,0.0,0.0,-1214.9096141864654,0.0,0.0,0.0,0.0,0.0,-31.44730674634068,0.0,-556.539553988368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-607.6690708489328,0.0,0.0,0.0,0.0,0.0,0.0,-226.01578956563415,-186.6263096025148,0.0,-4910.011109946829,0.0,0.0,0.0,0.0,299.24847271810023,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,519.4378068202617,0.0,106.48505791353807,633.6452970975631,0.0,-35.95263759588329,0.0,-472.48235125516214,0.0,-2205.0776774785018,0.0,-331.6305850740545,0.0,0.0,0.0,0.0,0.0,0.0,6.7217442855859915,6.817443716933338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-39.59172975603785,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15431.799237822184,0.0,-3057.0672670921936,-36.07753572722324,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-974.623150703563,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-602.3577438924153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1459.4628812306692,0.0,0.0,0.0,0.0,0.0,0.0,-680.2724196636146,551.2674623214573,0.0,12654.60270529563,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-689.5627288826925,0.0,0.0,-422.47855434715154,0.0,-130.50500117035548,-1060.48723421244,0.0,-65.26786517406505,0.0,-388.27208541011225,0.0,-2075.3755774699052,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-6.042152768582675,3.19551313785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-39.59172975603785,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16392.99154577603,0.0,-3058.8652632172693,-62.18964597132356,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-970.4555424636823,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-759.4364770170084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1681.0931294855907,0.0,0.0,0.0,0.0,0.0,0.0,-728.9121520570483,1184.30727965481,0.0,20516.559034992784,0.0,0.0,0.0,0.0,617.6156175263651,0.0,0.0,0.0,-689.5627288826925,0.0,0.0,-422.47855434715154,0.0,-130.50500117035548,945.8586338639806,0.0,19.130236344122512,0.0,359.9215798027629,0.0,-906.7825314693675,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-14.116433112717578,3.19551313785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-39.59172975603785,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11318.569658492363,0.0,-3268.7030860294403,-36.07753572722324,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-956.1059822302043,0.0,0.0,0.0,0.0,0.0,132.37591942540035,0.0,-584.0686432570521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1270.6172484416174,0.0,0.0,0.0,0.0,0.0,0.0,-680.2724196636146,551.2674623214573,0.0,7440.537562012441,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,-689.5627288826925,0.0,0.0,519.4378068202617,0.0,198.26721331650162,-1137.3113675166646,0.0,-65.26786517406505,0.0,-472.48235125516214,0.0,-807.3985676950532,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-5.954007652518266,3.19551313785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11553.127584719397,0.0,-3229.279345927131,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-878.9336003932439,0.0,0.0,0.0,0.0,0.0,132.37591942540035,0.0,-464.042142667244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1623.997932289745,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-6302.548278237404,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,519.4378068202617,0.0,106.48505791353807,-943.6332735050383,0.0,19.130236344122512,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-39.59172975603785,0.0,-576.9189759961106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13043.396095968305,0.0,-2787.399422114139,-62.18964597132356,0.0,0.0,0.0,0.0,0.0,0.0,-219.5289080112759,0.0,0.0,0.0,0.0,6854.217239359943,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-541.3817858671011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2099.754508750288,0.0,0.0,0.0,0.0,0.0,0.0,-115.07854904683151,12.906205380335646,0.0,20472.342727066214,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,-689.5627288826925,0.0,0.0,519.4378068202617,0.0,198.26721331650162,-1312.2430520740704,0.0,19.130236344122512,0.0,359.9215798027629,0.0,-923.6195525342263,0.0,988.0569540833551,0.0,0.0,0.0,0.0,0.0,0.0,85.68076874028536,10.870576779133742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-14.409592751802975,0.0,546.9390841042449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11197.967281469695,0.0,-3544.350075561832,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-966.4842865253254,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-560.7207866302074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1429.6721425043477,0.0,0.0,0.0,0.0,0.0,0.0,-680.2724196636146,551.2674623214573,0.0,516.7735790049301,0.0,0.0,0.0,0.0,396.92634918530933,0.0,0.0,0.0,-501.8200663545255,0.0,0.0,-422.47855434715154,0.0,-130.50500117035548,837.8363033077943,0.0,19.130236344122512,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,3.19551313785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,546.9390841042449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11670.186234178944,0.0,-3267.086036482059,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-958.7586015634016,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-461.3507158858657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1637.1656186453495,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-6937.552198118629,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,-943.6332735050383,0.0,58.049999663436154,0.0,-472.48235125516214,0.0,-807.3985676950532,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,20.381365058690832,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11743.046042011094,0.0,-3340.4268462033265,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-878.9336003932439,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-464.042142667244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1623.997932289745,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-7036.6618465844085,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,-943.6332735050383,0.0,-198.05294002819397,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-278.27559665372974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39097.98813774765,0.0,-3083.416416664364,-34.67389276564475,0.0,0.0,0.0,0.0,0.0,0.0,-153.5729284287961,0.0,0.0,0.0,0.0,500.62834148568845,0.0,0.0,0.0,0.0,0.0,42.15277287275453,0.0,-712.0975048178575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1696.4097929993193,0.0,0.0,0.0,0.0,0.0,0.0,-1380.8895939162371,-59.46288233159967,0.0,-2871.4869665825263,0.0,0.0,0.0,0.0,52.959218783762964,0.0,0.0,0.0,122.76429464264382,0.0,0.0,519.4378068202617,0.0,198.26721331650162,-597.2831791518554,0.0,-35.95263759588329,0.0,-472.48235125516214,0.0,-2205.0776774785018,0.0,-322.2446374070744,0.0,0.0,0.0,0.0,0.0,0.0,-8.714890608899879,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11404.949482387967,0.0,-3436.6974773066245,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-861.342700289507,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-591.4063381884737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1450.7093899353315,0.0,0.0,0.0,0.0,0.0,0.0,-441.40143832672806,-239.17429967254765,0.0,-936.982003508235,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-468.4557643731377,0.0,0.0,-422.47855434715154,0.0,-130.50500117035548,-1060.48723421244,0.0,-65.26786517406505,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11180.62676446094,0.0,-3351.1425407246074,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-847.4800517332874,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-560.7207866302074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1404.0161910897398,0.0,0.0,0.0,0.0,0.0,0.0,-680.2724196636146,551.2674623214573,0.0,-734.328365767821,0.0,0.0,0.0,0.0,-323.2786635114584,0.0,0.0,0.0,-468.4557643731377,0.0,0.0,519.4378068202617,0.0,198.26721331650162,769.855235707653,0.0,19.130236344122512,0.0,-472.48235125516214,0.0,-807.3985676950532,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7290.9026728029585,0.0,-3351.1425407246074,-34.67389276564475,0.0,0.0,0.0,0.0,0.0,0.0,-60.33411440157521,0.0,0.0,0.0,0.0,-1167.8318046230293,0.0,0.0,0.0,0.0,0.0,-31.44730674634068,0.0,-721.0008687129186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1691.4242210420152,0.0,0.0,0.0,0.0,0.0,0.0,-971.9084544417422,-244.82931151190147,0.0,-1977.186724285716,0.0,0.0,0.0,0.0,-280.985149989574,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,519.4378068202617,0.0,198.26721331650162,708.9470816140014,0.0,-35.95263759588329,0.0,559.789434897842,0.0,-2184.826117249194,0.0,-331.6305850740545,0.0,0.0,0.0,0.0,0.0,0.0,6.7217442855859915,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
