,distance,from,to
5417,0.08863776960701068,4322,1640
5418,0.0886424185325244,2413,7097
5419,0.08867650564421477,1447,1324
5420,0.08867722118228315,5994,9287
5421,0.0886774662060386,6335,4562
5422,0.08871703781264992,2357,8231
5423,0.08871703781264992,8572,9060
5424,0.08872251484363336,6421,2637
5425,0.08873108942897323,9487,2872
5426,0.08873565225810458,8060,1458
5427,0.08873707492312127,9760,248
5428,0.08874050626132883,1413,6257
5429,0.08874133389905478,5988,1719
5430,0.0887414676307948,10187,746
5431,0.08874379118298953,360,1529
5432,0.08874432487057335,3211,4961
5433,0.08875064830346945,74,455
5434,0.08875064830346945,74,1707
5435,0.08875407392325346,6561,24
5436,0.08876660521441503,3608,3609
5437,0.08877308127227118,844,6803
5438,0.08877404355361017,5640,8517
5439,0.08878684880368122,7888,2953
5440,0.08878720269318753,3281,3458
5441,0.08879198140077607,5653,2767
5442,0.08879613469106803,4862,9266
5443,0.08880687928477068,3820,3883
5444,0.08880765195813149,2041,2169
5445,0.08886433825906542,5347,2386
5446,0.08886607013016042,2003,6448
5447,0.08887911246968841,5987,3690
5448,0.08888441363019098,5002,9221
5449,0.08891039853467259,2712,9427
5450,0.08892492209006742,10295,8352
5451,0.08894582911235971,1312,5481
5452,0.0889718711690069,3285,10154
5453,0.08897672231048002,8939,2006
5454,0.08899099042131618,4137,5698
5455,0.08899498396840437,8864,7386
5456,0.08899535786753518,10355,3013
5457,0.08900040254092806,5585,7101
5458,0.0890005424776856,10315,5563
5459,0.08901955696990989,7982,3084
5460,0.08904595085256942,5523,2635
5461,0.08905240349407711,1140,1227
5462,0.08905867813604305,9845,1795
5463,0.08910346419189334,4938,46
5464,0.08910865336469659,5917,1473
5465,0.08912357980245471,1309,9903
5466,0.08912357980245471,1309,179
5467,0.08913379331511471,3060,4107
5468,0.0891400470549464,3200,4038
5469,0.08914339775956887,4491,2731
5470,0.0891607026792646,2246,2158
5471,0.0891607026792646,2246,8370
5472,0.08916521257822894,8271,4232
5473,0.08917502243337097,8215,1760
5474,0.08917502243337097,7450,8249
5475,0.08919396312766865,1405,186
5476,0.08922402184410667,5237,1150
5477,0.08922979636326171,10348,7893
5478,0.08923105856905743,1951,8572
5479,0.08924061467386459,1603,9975
5480,0.08924061467386459,6631,463
5481,0.0892565924784004,8151,3642
5482,0.0892602990411712,9475,74
5483,0.08927542155471431,5257,5368
5484,0.08928882762487161,776,6901
5485,0.08928882762487161,776,8670
5486,0.0892920788629309,4,5917
5487,0.08930763267641467,358,10110
5488,0.08932629939987896,1974,251
5489,0.08932947295919663,2520,7561
5490,0.08932985287358447,9423,5581
5491,0.08933854932752364,9629,2947
5492,0.08934877468950232,7781,8551
5493,0.08935017250620476,1408,1422
5494,0.08940197741635636,4588,7828
5495,0.08940464938553326,10191,2550
5496,0.08940464938553326,5609,9151
5497,0.08940938282564262,10195,2275
5498,0.08941698981533125,2330,7597
5499,0.08942363245847566,7435,9668
5500,0.089428392697552,9805,6566
5501,0.08943172653342102,8987,1025
5502,0.08943744149602428,8775,8966
5503,0.08945890005919979,9461,3357
5504,0.08946284428463436,8897,4544
5505,0.08947497715689957,9389,1059
5506,0.08948426928831942,10145,4710
5507,0.08949191206048222,142,5869
5508,0.08951726220040174,4040,3911
5509,0.08953868331110794,2876,3741
5510,0.08956585251144282,7089,2601
5511,0.08957949275213735,8397,4829
5512,0.08958260911191376,2225,8410
5513,0.08958397004143194,6963,8275
5514,0.08958397004143194,9453,6963
5515,0.08960786840648019,3036,2609
5516,0.08962239939831325,7867,2465
5517,0.08963052399310303,6515,9015
5518,0.08963128343846072,2347,5606
5519,0.08963366159031141,4994,2844
5520,0.08963534207083518,5722,5683
5521,0.08964622506676947,8726,8490
5522,0.08965681887573776,43,2766
5523,0.08966305800956971,3978,10359
5524,0.08967082737037203,1264,1366
5525,0.0896801178085228,3985,861
5526,0.08969930694958692,2890,1540
5527,0.08972061427183292,6398,2492
5528,0.08973322134057914,5011,4044
5529,0.08974725288331574,2617,7668
5530,0.08979105725930542,2149,4137
5531,0.08979648110504591,1128,1412
5532,0.08980919341163052,7264,1546
5533,0.08982708270485862,1436,1183
5534,0.08982857249659365,7784,1087
5535,0.08986230426883582,3234,159
5536,0.08987333234442385,3161,8147
5537,0.08987333234442385,6928,9141
5538,0.08988059022841238,8536,3700
5539,0.08989155427605806,9401,6335
5540,0.08989258018403992,3231,2968
5541,0.0899022105214354,10233,6818
5542,0.0899022105214354,10233,3308
5543,0.08990385508960069,6532,4322
5544,0.08994809556636543,5222,9332
5545,0.08996694916820791,8095,8848
5546,0.08996694916820791,8085,8429
5547,0.08996701742303585,5538,883
5548,0.08996701742303585,4846,3550
5549,0.08998038560941142,1152,8426
5550,0.09001504705722417,124,5881
5551,0.09001504705722417,1300,55
5552,0.09002087970596745,1060,8580
5553,0.09005965058084328,5064,9004
5554,0.09006399242102649,3461,7567
5555,0.09007256447914778,10124,7482
5556,0.09008893405895103,477,9977
5557,0.09010419980479824,3425,2140
5558,0.09011670098816935,1192,1421
5559,0.09012342948587201,4575,4838
5560,0.09012568016239053,3684,9373
5561,0.09015252184520002,1030,8043
5562,0.09017733182957502,5969,8347
5563,0.09020118608974925,9186,3706
5564,0.09022320329473706,4678,6844
5565,0.09022320329473706,9637,3892
5566,0.09023811803524572,2165,1791
5567,0.09025891437921624,437,10453
5568,0.09028156068849909,1917,8475
5569,0.09028329190263706,1358,1443
5570,0.09029141027454386,4194,6697
5571,0.09029689211004596,8678,5256
5572,0.09030151109476332,6640,9586
5573,0.09030244372384583,9263,6996
5574,0.09034403008502691,9026,7097
5575,0.09040075476686656,3663,862
5576,0.09040075476686656,3663,4897
5577,0.09041265136919863,9390,8425
5578,0.09042050931662289,8979,2885
5579,0.09042681590858054,4537,2453
5580,0.09045806222353824,8936,5400
5581,0.09045917894668605,3154,6402
5582,0.09046788543779871,6308,10159
5583,0.09049065231502534,3850,7886
5584,0.09050355479880191,2626,5072
5585,0.09050834267191026,5350,1300
5586,0.09051773963536866,498,609
5587,0.09056005372674748,545,9708
5588,0.09056374714094842,1356,8094
5589,0.09056465801116091,9103,8552
5590,0.09056800517219962,5567,9243
5591,0.0905681962220615,4078,634
5592,0.09057709611003831,4211,9232
5593,0.09058010188565202,506,9883
5594,0.09058951352919861,6462,8095
5595,0.09061664183231417,9062,498
5596,0.09061744974304727,10264,10420
5597,0.09061750046392966,9790,6334
5598,0.0906422579119582,7663,8593
5599,0.09066608729502124,8836,733
5600,0.09066639173465833,9144,5064
5601,0.09066639173465833,9144,7135
5602,0.09067188944344282,4454,9760
5603,0.09069491737398742,2175,10222
5604,0.09069491737398742,8357,4159
5605,0.09070169418338812,910,2895
5606,0.09071707111619765,7918,9332
5607,0.09071981145773704,717,7358
5608,0.09071981145773704,6554,717
5609,0.09072448161055081,1033,2943
5610,0.09072893779278918,5651,10446
5611,0.09074085800645747,5948,258
5612,0.09074085800645747,428,2584
5613,0.09074365903736883,1373,7784
5614,0.09074537111358233,10314,3384
5615,0.09075718946018088,4667,749
5616,0.09076747784036562,8441,9441
5617,0.09076747784036562,9441,4334
5618,0.0907814045355397,1757,7295
5619,0.09078250543455763,6618,73
5620,0.09078250543455763,73,7172
5621,0.09078598948696116,4008,7906
5622,0.09079065398728486,8190,7423
5623,0.09079166995389588,9848,2412
5624,0.09079675843107939,6188,5527
5625,0.09081976749918047,5781,6398
5626,0.090855384929075,7142,9459
5627,0.0908650855680925,505,4452
5628,0.09089058262884687,4828,5659
5629,0.09089878991823057,4320,8726
5630,0.09090629272321424,1966,8596
5631,0.09090802358107898,2975,10256
5632,0.09091831218775458,173,8305
5633,0.09096917733885942,5407,9232
5634,0.09098455177644958,10128,4812
5635,0.0909995505430325,8304,10155
5636,0.09102932945294896,4659,2479
5637,0.09103538638321323,7833,8363
5638,0.09103977617885296,2160,3173
5639,0.09106205146989865,3017,4169
5640,0.09106690808193678,3557,4994
5641,0.09107279093953927,736,3074
5642,0.09112114983297254,10095,5917
5643,0.09112114983297254,2214,5917
5644,0.09114006238395791,8432,2259
5645,0.09114442290611867,8233,4511
5646,0.09117091543188442,7116,6388
5647,0.09117817584176816,9570,8893
5648,0.09117989852887573,6298,3750
5649,0.09118028438306006,7397,5362
5650,0.09122502943091337,5097,5703
5651,0.09124550920413232,280,4521
5652,0.09124740469209561,2066,2220
5653,0.09124740469209561,1613,2066
5654,0.09124740469209561,1613,2943
5655,0.09126763292065788,7134,5984
5656,0.09127510778745118,1039,1804
5657,0.09130007831918478,3545,5181
5658,0.09130229883827694,7747,8053
5659,0.09130716135499406,9892,440
5660,0.09132326987690301,13,3915
5661,0.09133197906796778,5249,952
5662,0.09134985152899819,1233,1238
5663,0.0914248729227862,8645,5488
5664,0.0914248729227862,3733,8645
5665,0.0914248729227862,6237,3733
5666,0.09143432304159588,4458,4551
5667,0.09144586945306607,1399,1203
5668,0.0914645902204567,7617,2436
5669,0.09147744058509492,1236,1253
5670,0.09151497556993715,2109,6899
5671,0.0915172729723862,7322,7501
5672,0.0915292451722054,8138,9277
5673,0.09153099508396942,2014,10235
5674,0.09153695453967013,6392,8586
5675,0.09154549635057689,9154,8957
5676,0.09157597739157479,6731,303
5677,0.09158471479876458,4384,9269
5678,0.0915848980114151,2268,8388
5679,0.09158524983711938,5893,8048
5680,0.09159075712861324,3254,9649
5681,0.09159597080553705,3868,732
5682,0.09165002276024614,1901,9913
5683,0.09165002276024614,9913,6728
5684,0.09167669616305456,8657,5987
5685,0.09168084608617702,9839,7178
5686,0.09169323651965791,6895,4880
5687,0.09169703606494546,7247,8572
5688,0.0917404656095716,4316,10191
5689,0.09175232909300444,1424,10432
5690,0.09175232909300444,1132,1424
5691,0.09175401135929188,5399,1190
5692,0.0917611368160724,9481,9741
5693,0.09176632557293049,2860,3646
5694,0.09176927562327293,8115,7099
5695,0.09177669076377888,4145,7893
5696,0.0918851149005628,9663,4117
5697,0.09188564095969486,8581,9186
5698,0.09188632546535708,5463,10184
5699,0.09189660600388877,5490,5564
5700,0.09190614880404882,10335,4654
5701,0.09192689667864856,458,5131
5702,0.09192689667864856,2159,9834
5703,0.09194331339292651,2331,9849
5704,0.0919659462016231,9519,7100
5705,0.09197193899685475,5070,2754
5706,0.09198363438753362,6792,10359
5707,0.0920013627122878,8520,592
5708,0.09205155990141717,6632,1885
5709,0.09207922263078741,8035,4653
5710,0.09208467174351583,7796,3064
5711,0.09208516868957653,958,3331
5712,0.09209973478093643,5777,1473
5713,0.09210872229764615,8596,10300
5714,0.09211554741933367,7931,7358
5715,0.09212062317278909,9476,7346
5716,0.09214590281326332,8984,9720
5717,0.09219102349495231,1804,9510
5718,0.09219102349495231,9510,4249
5719,0.09219102349495231,8699,8680
5720,0.09219247283191115,7160,2081
5721,0.09220494404333737,5661,3215
5722,0.09223951944489947,6571,2369
5723,0.09224601224490518,546,2457
5724,0.09226150788362013,9902,9570
5725,0.09226731595643543,1070,3724
5726,0.09226731595643543,3724,3957
5727,0.09228244315428144,9648,6043
5728,0.09228244315428144,9648,5609
5729,0.09228509077282576,6056,4012
5730,0.09228771875711121,8114,5893
5731,0.09230135886107572,9688,3801
5732,0.09230404523689603,4214,7565
5733,0.09230936039663677,840,6832
5734,0.09232334882874481,6684,7142
5735,0.09232334882874481,6684,7615
5736,0.09233276191060927,5851,4526
5737,0.09234224255473093,5138,4621
5738,0.09238269793165084,467,7611
5739,0.0923947427368071,7019,2650
5740,0.09244138700919638,2160,2272
5741,0.09244138700919638,2272,608
5742,0.09244206990580389,814,3781
5743,0.09245825290422978,10268,3684
5744,0.09246505214103538,8774,1634
5745,0.09246517500579966,8477,6448
5746,0.09247443187135128,266,8766
5747,0.09249923614465226,2670,9471
5748,0.09250772380509006,362,9857
5749,0.09256850013482802,8532,4770
5750,0.09256850013482802,8532,4006
5751,0.09256850013482802,10168,3930
5752,0.09258064082137601,8665,717
5753,0.09259951342574221,6846,3099
5754,0.09262046735575075,3198,1617
5755,0.09262999722967123,7125,1035
5756,0.09266565498551234,4613,3037
5757,0.09266680637209734,1270,8069
5758,0.09268887468760097,3799,9623
5759,0.09270671248135037,1705,6728
5760,0.09270671248135037,1696,4634
5761,0.0927507370706005,4344,7174
5762,0.09275600069263584,7281,7931
5763,0.09275803463848616,10318,8541
5764,0.0927822903749111,3286,6081
5765,0.09278695724770947,8688,5257
5766,0.09279145730072273,1459,1104
5767,0.09281298012341724,8563,8561
5768,0.09284290021276206,5462,10345
5769,0.09284421052476949,409,1566
5770,0.09285833216809147,8913,226
5771,0.09287470486106701,7775,3282
5772,0.09288977703789626,10313,8115
5773,0.09288977703789626,3159,10313
5774,0.09289860486002101,1711,6505
5775,0.09291868514106105,2316,9095
5776,0.0929403864091341,4108,6100
5777,0.09295312608583335,2942,731
5778,0.0929547044831167,4057,10384
5779,0.09295533463620481,6465,7134
5780,0.0929556515102106,595,2520
5781,0.09296634780953059,5836,965
5782,0.09299357245395966,5370,4224
5783,0.09300394746235248,1359,5237
5784,0.09300402187153553,6352,8542
5785,0.09301576322756462,191,9679
5786,0.09302834672069893,9436,6736
5787,0.09308709861629673,6954,7668
5788,0.0931083768534755,5712,6702
5789,0.09311498435639223,420,9828
5790,0.09311498435639223,3446,9111
5791,0.09311746522938547,8820,8488
5792,0.09314447553674549,3072,5120
5793,0.09314814633781146,6126,39
5794,0.09316400839849728,10228,6533
5795,0.09317693252759733,2721,4249
5796,0.09320005546456858,3846,2285
5797,0.09320005546456858,1789,1743
5798,0.09320248388742963,6058,10193
5799,0.09320997069967071,3283,8093
5800,0.09320997069967071,7049,8093
5801,0.09323792169478334,8326,7026
5802,0.09324258141141531,4781,6773
5803,0.0932522563373631,8546,7700
5804,0.09325733972844223,7538,6451
5805,0.09327968975107165,5468,7123
5806,0.0932911512182789,1267,1374
5807,0.0932911512182789,1324,1267
5808,0.09329198947156593,6905,628
5809,0.0933058193599489,6030,4097
5810,0.09331309766375566,3069,992
5811,0.09334848598909111,1287,1160
5812,0.09336153211270715,978,8133
5813,0.09338633197818297,8690,6643
5814,0.09338633197818297,8690,1275
5815,0.09339833785271881,5415,9390
5816,0.09342268489417276,6354,9139
5817,0.09344263819381363,1302,5481
5818,0.09344263819381363,1237,1302
5819,0.09345013733203336,4876,814
5820,0.0934545265806748,3171,5987
5821,0.09346095213102504,7128,2312
5822,0.09346731658021296,6005,8115
5823,0.09346814285893566,8118,8045
5824,0.09347761348136625,1398,1165
5825,0.09348086552847135,1415,5663
5826,0.09351521839333053,510,2107
5827,0.09351987016585893,9449,10117
5828,0.09356072056592761,7054,7796
5829,0.09357081807181,177,8422
5830,0.09357156427297039,4381,1781
5831,0.09362959823507355,4117,4236
5832,0.09362959823507355,4811,9284
5833,0.09362959823507355,4236,9284
5834,0.09364047875819694,5240,9100
5835,0.09365878149027061,9061,10027
5836,0.09367950625089011,9995,6235
5837,0.09368073587913495,8078,5291
5838,0.09368220340689395,7651,1671
5839,0.09368924129264598,3430,8885
5840,0.09369123857750433,3881,4711
5841,0.09370461905859946,1131,1324
5842,0.09371194152810516,1444,1132
5843,0.09372324803639252,3561,7790
5844,0.09375148760866436,6478,8699
5845,0.09375529754660947,5747,510
5846,0.09376521279793272,1146,1295
5847,0.09376521279793272,1146,6643
5848,0.09377470422032727,10218,4693
5849,0.09377770142125032,339,6127
5850,0.09378454141617122,2167,8503
5851,0.09378590024174327,7344,2308
5852,0.09381502080227502,1177,1352
5853,0.09381502080227502,1352,1389
5854,0.09383779049434354,2928,8078
5855,0.09385331985793323,8311,653
5856,0.0938586019071634,287,4194
5857,0.09386493243456748,7116,8927
5858,0.09388671459278869,1372,1131
5859,0.09389254658770789,1821,8363
5860,0.09389468643910061,8079,8027
5861,0.09392883156550866,7497,9534
5862,0.09398637599549739,7713,5237
5863,0.09398792282033021,10112,9819
5864,0.09401515118490679,2570,1930
5865,0.09404181760337565,3303,7521
5866,0.09404530127528078,5658,10250
5867,0.09404930503035484,1580,6790
5868,0.09406961881098423,9561,2816
5869,0.09409070432259369,795,9402
5870,0.09424821243927735,2845,3040
5871,0.09426428945746175,6181,847
5872,0.09428340653168406,77,9481
5873,0.094290154027379,9045,2570
5874,0.09429424754124782,1409,1080
5875,0.09430485274003231,7154,2981
5876,0.09433667873498061,4267,4426
5877,0.0943468659949549,10133,6901
5878,0.09437948545720518,7326,4534
5879,0.09439148817994743,7720,3190
5880,0.09440846290978082,5736,1206
5881,0.09441778264140621,5829,2721
5882,0.0944341307559072,2117,7693
5883,0.09449245427630394,448,5113
5884,0.09449517379617,860,9461
5885,0.09449960606582207,3795,1713
5886,0.0945173822129735,6519,6115
5887,0.09453028690158688,4408,3425
5888,0.09453360366516472,9550,10416
5889,0.09455111883607098,2329,4117
5890,0.09457211549693685,5292,4306
5891,0.09457518615190928,8183,7452
5892,0.09459034818333795,9194,4912
5893,0.09460973821455705,9650,4896
5894,0.09461204000231525,6969,8646
5895,0.09461844002101859,4067,4929
5896,0.09466334162512945,3645,3512
5897,0.09466346037142474,4387,1856
5898,0.09467887460312392,8264,4538
5899,0.09468395763035593,524,292
5900,0.09468639608210018,621,9467
5901,0.09469921520625356,1149,1375
5902,0.09470796821200439,6758,4090
5903,0.09470796821200439,6758,3885
5904,0.09475505914507706,3652,4584
5905,0.09481787840537184,9567,9720
5906,0.09483129885489992,6593,8344
5907,0.09483622477989473,9128,7330
5908,0.09484193385432775,6085,3685
5909,0.09487108597945051,6631,9158
5910,0.09487185370812215,6328,10109
5911,0.09489791249686032,5731,4559
5912,0.09493514896699878,7040,1647
5913,0.09494941056188133,9339,10009
5914,0.09498511260900785,2088,28
5915,0.0949895324631988,1717,3077
5916,0.09499173121233448,2874,1925
5917,0.09499235343422462,868,958
5918,0.09499457131099898,6171,6172
5919,0.09500934732797102,1125,1363
5920,0.0950164102018838,345,6527
5921,0.0950164102018838,6527,9883
5922,0.09501715634875811,8453,9760
5923,0.09503853447029904,4115,8115
5924,0.09505424331711228,3049,7985
5925,0.09507740273067254,3365,3372
5926,0.09508319913877461,2338,2759
5927,0.09510913390799813,1937,5426
5928,0.09511852940535923,2083,3037
5929,0.09517173924543372,1349,8768
5930,0.09518481824333375,2776,4634
5931,0.09518816367412967,8143,5502
5932,0.09521289707517695,5706,9450
5933,0.09522161080740771,171,4515
5934,0.09522161080740771,1571,6665
5935,0.09522326135550738,7349,1722
5936,0.09522465389244218,3021,8231
5937,0.09525982556697762,385,8434
5938,0.09526643052812371,1362,1287
5939,0.0952851443122955,7562,2531
5940,0.0952851443122955,7562,4136
5941,0.09530834043059284,4734,9594
5942,0.09530872758966953,7337,7322
5943,0.09531626078236866,8433,7337
5944,0.09533228291333845,2940,5480
5945,0.09533228291333845,7819,844
5946,0.09535448353726102,4191,6588
5947,0.09536235377055036,8217,2738
5948,0.0953780142038568,8289,6343
5949,0.09538343634538334,1053,2117
5950,0.09539137826174081,361,1828
5951,0.09540309355028474,7133,290
5952,0.09540309355028474,7133,8302
5953,0.0954090617172604,4473,9671
5954,0.09542258077819349,5474,6799
5955,0.09542789040712772,6395,8764
5956,0.09545950904431272,10274,7790
5957,0.09547342370890945,2313,361
5958,0.09547561253451897,7683,6030
5959,0.09548147663087309,1889,5781
5960,0.09548384681880685,2028,8053
5961,0.09549456932230936,5128,1707
5962,0.09550653564642046,1114,1382
5963,0.09551445522560502,6528,4197
5964,0.09551882296646258,3848,5698
5965,0.09554003701174169,1644,9946
5966,0.09556819772096375,6260,1267
5967,0.09558243217502811,2461,2432
5968,0.0956000129863135,8514,7259
5969,0.0956525650776419,2867,3041
5970,0.09568724277703045,6751,6247
5971,0.09569515883958357,4686,3287
5972,0.0957177760084411,2605,9945
5973,0.09572636159513727,3695,3966
5974,0.0957370585691947,8014,3520
5975,0.09574195236756064,7300,7398
5976,0.09575006800227177,7593,2255
5977,0.09578570595466193,6530,8327
5978,0.09584339717866652,8266,2570
5979,0.09584988643572229,2079,9119
5980,0.09585498576784734,8265,3036
5981,0.09586500033304379,5213,10098
5982,0.0958835864950419,1228,1191
5983,0.09590666534061217,6185,2917
5984,0.09591522047878712,4024,288
5985,0.09597675915771116,1261,1192
5986,0.09597891591122927,9169,4212
5987,0.09601378897285613,2794,7094
5988,0.09602187842170898,6447,7416
5989,0.09602795556000297,1433,1237
5990,0.0960341372763255,1329,6207
5991,0.0960341372763255,1390,1311
5992,0.09605846175891229,4379,1054
5993,0.09607771885002002,518,9956
5994,0.09610897370583041,5170,8724
5995,0.09615076417363734,5915,1970
5996,0.09615275404737643,2967,5568
5997,0.09615589553157514,2740,6681
5998,0.0961685984803666,1121,1128
5999,0.0961996244782044,3068,157
6000,0.09620751579588836,7303,5745
6001,0.09620751579588836,7851,783
6002,0.09621394263864282,10255,3645
6003,0.09623238269837972,9397,1310
6004,0.09623287904694487,6810,7877
6005,0.09623398358098603,5633,10411
6006,0.09624099014412915,2998,2711
6007,0.09626450416322088,314,6494
6008,0.0962657117259407,3459,7615
6009,0.0962657117259407,7496,7615
6010,0.09626738680542021,8462,5010
6011,0.09627387516341163,10037,2617
6012,0.0962808042315143,83,8552
6013,0.09630268064217709,2404,6095
6014,0.09630268064217709,6530,6095
6015,0.09630268064217709,2404,9001
6016,0.09630268064217709,6095,9045
6017,0.09637053677260357,7919,2610
6018,0.09637667211791688,5719,8513
6019,0.09642659064841085,5062,83
6020,0.09643530563268005,941,3460
6021,0.09643979056849432,8050,1108
6022,0.09645516067298833,3220,3839
6023,0.09649766193945886,8105,4552
6024,0.09652914548697797,4226,2268
6025,0.0965304623194634,4279,2373
6026,0.0965324897202357,4959,290
6027,0.09656534255217497,409,572
6028,0.09656534255217497,572,9114
6029,0.09656784128906515,1097,124
6030,0.09657564009181294,9417,7745
6031,0.09657968155342941,2380,5398
6032,0.09657968155342941,5946,4379
6033,0.09659806396140351,7909,8601
6034,0.09659933214972748,4945,4702
6035,0.0966206425472402,5605,5321
6036,0.0966206425472402,3851,5836
6037,0.09662431804530464,6246,8718
6038,0.09664972281477537,4070,125
6039,0.09665012626993226,9697,3282
6040,0.0966606636366674,2177,8748
6041,0.09666199671233916,1045,10029
6042,0.09668287386566984,3348,5568
6043,0.09668420843505932,1562,4657
6044,0.09669375765755009,202,3069
6045,0.09669899625144693,7292,6427
6046,0.09669959418773111,3944,5257
6047,0.09669959418773111,4147,8688
6048,0.09670205008911212,7813,7231
6049,0.09670205008911212,7813,26
6050,0.09670613013126829,4389,3077
6051,0.09671304794449351,8703,266
6052,0.0967487801036387,7921,9256
6053,0.09675438686105166,598,6787
6054,0.09678262736214957,5570,9240
6055,0.09679233914225528,8454,7330
6056,0.09679275278683358,2623,2275
6057,0.09681287195742015,3233,3782
6058,0.0968394174949443,7057,776
6059,0.09684127352338734,8910,1571
6060,0.09684841005388599,5029,3741
6061,0.09684841005388599,4891,10355
6062,0.09688407303159005,2115,1495
6063,0.09688407303159005,2115,4320
6064,0.09689702337226151,987,6349
6065,0.09692565014489635,5302,4135
6066,0.09693877240710523,2962,6901
6067,0.09695482672080767,9531,4127
6068,0.09696220006635455,7714,4012
6069,0.09697309780340611,4940,6284
6070,0.09699756902852867,5953,4395
6071,0.09702303537185682,6653,6641
6072,0.09703640012900135,3379,12
6073,0.09703640012900135,2668,12
6074,0.09703742678805317,9797,9511
6075,0.09703791322569218,3746,7820
6076,0.09705941062789195,9718,210
6077,0.09713514050704403,2561,3459
6078,0.09713514050704403,4496,6684
6079,0.09714313477481162,8221,9423
6080,0.09716207290773879,2335,9562
6081,0.09716519623954088,7092,9902
6082,0.09716619667841676,9191,6859
6083,0.09719052705695526,6227,958
6084,0.09720464002780217,3311,6023
6085,0.09720590427148823,4273,2621
6086,0.09720704864244457,8918,9936
6087,0.09721514066569371,5529,4726
6088,0.09722112936432872,5995,7939
6089,0.09724768874471339,3059,6313
6090,0.09724828011549598,2833,6201
6091,0.09725854372379207,9963,6741
6092,0.09726907100705767,6110,5836
6093,0.09727627858475954,5047,5205
6094,0.09727635062586194,8446,8175
6095,0.09729426370004206,915,10164
6096,0.09729575776307878,2163,1515
6097,0.09731904016493459,6952,3179
6098,0.09732309144378018,9684,3955
6099,0.09734537866600698,4359,9148
6100,0.09735051352318391,1155,1184
6101,0.097379636847316,1411,1199
6102,0.09738312720221516,5974,9768
6103,0.09738574856061687,8380,4175
6104,0.09742320828483102,3243,8342
6105,0.09745816377198374,379,6110
6106,0.09747889803178118,2970,8079
6107,0.09748122016071577,9707,5605
6108,0.09749959224593284,3134,10138
6109,0.09749959224593284,2824,3049
6110,0.09750768347470205,10323,6810
6111,0.09753406387502166,4604,6653
6112,0.0975440139044856,716,8807
6113,0.09755684167896478,5546,5164
6114,0.09758984585877054,5818,7416
6115,0.09759701115801053,3128,2584
6116,0.09759826280264242,2022,9977
6117,0.09762298982090661,4774,3177
6118,0.09763094483957047,7724,10409
6119,0.09763701197869107,2411,9339
6120,0.09765892428526006,6795,5172
6121,0.09772018291213178,8692,8387
6122,0.0977395862912435,3761,8721
6123,0.09774934425368698,1714,9913
6124,0.09777472454741294,3748,3126
6125,0.09779325062550591,1365,1231
6126,0.09785384635936867,9572,2338
6127,0.09789359287338811,9810,8678
6128,0.09790481199142823,1129,1311
6129,0.09790481199142823,1100,1311
6130,0.09791075380188957,7437,6946
6131,0.09791906780314787,7804,9650
6132,0.09791946712999142,2198,7560
6133,0.09792638497371813,1251,1372
6134,0.09792638497371813,876,1094
6135,0.0979288875699204,8913,7518
6136,0.09801960555397166,450,2943
6137,0.09804104412223291,4852,7172
6138,0.09804104412223291,6292,5810
6139,0.09804412772063709,373,3461
6140,0.09805167215610605,9295,9179
6141,0.0980540073639852,8257,7939
6142,0.0980540073639852,8978,5995
6143,0.0980542725837163,2639,2232
6144,0.09807923006604342,6612,1916
6145,0.09808092789900871,2315,2037
6146,0.09810313461968245,5139,3402
6147,0.09815125215073496,8340,455
6148,0.09819399565131698,516,4212
6149,0.09819399565131698,9552,9169
6150,0.0982038173124684,4133,8375
6151,0.09820581737450085,1600,6343
6152,0.09822865075258592,4879,3642
6153,0.09822945546391508,9675,7245
6154,0.09824384106649835,2114,5319
6155,0.09825576003763321,5388,6946
6156,0.09829470985224505,3145,9410
6157,0.09829747460073901,6956,3841
6158,0.09831393133513994,10257,7562
6159,0.09833070855994568,10425,9929
6160,0.09833070855994568,9929,9333
6161,0.09833138770879063,3814,10398
6162,0.09833388018222436,2439,592
6163,0.09833388018222436,9798,592
6164,0.09833429805654259,522,8163
6165,0.09835305144371725,1215,1195
6166,0.09835638368848615,2142,8899
6167,0.09836899912521145,5604,7851
6168,0.09838350139238551,351,8085
6169,0.09839200900948444,4110,10255
6170,0.09845676563979504,6819,3132
6171,0.09846034825166332,4833,3416
6172,0.0984622698538702,8024,9426
6173,0.09848274822483624,1853,4312
6174,0.09848274822483624,4312,221
6175,0.09849771079559475,8383,7288
6176,0.09851064286202772,4001,2084
6177,0.09851565827695015,9136,483
6178,0.09853443252681551,7956,3869
6179,0.09856175149178867,5178,4876
6180,0.09858857910878437,930,9249
6181,0.09858904937191322,4132,1520
6182,0.09860974101321784,3227,9621
6183,0.0986133413326914,3745,8611
6184,0.09865584329288023,10304,1515
6185,0.09869558151253817,6753,4694
6186,0.09869906953305967,8534,7714
6187,0.0987255935925545,127,5729
6188,0.09873836362032666,2489,4478
6189,0.09878563853731895,4854,7986
6190,0.09878780433971344,2325,5619
6191,0.09880686016970211,1314,3356
6192,0.09880973460990111,493,2235
6193,0.09882345212027971,4790,9650
6194,0.09884235847613237,1923,1617
6195,0.09886728454003176,6389,339
6196,0.09887737231268978,7574,2085
6197,0.09888191851708626,1623,1467
6198,0.0988827332314597,2864,4452
6199,0.09890332000880295,4023,887
6200,0.09890654613054535,2542,3173
6201,0.09897250874886399,6629,9913
