x,y,z,__prediction
4.488418,4.4863434,7.8828077,394944.36551532336
4.3917336,1.4937277,6.7376986,249330.34930651495
6.597879,6.0395727,6.423895,287877.9360571969
4.5857396,4.046526,7.7572384,363702.9759113245
4.6481795,3.8386297,8.141041,346765.2452644948
5.0610304,5.563279,7.127551,331570.48753372236
4.9900255,5.5495424,6.9197073,372912.0042243297
5.367926,-3.2235465,5.344883,198143.63604676383
5.8193088,5.3834076,5.4569225,287369.1492594605
5.1643815,5.69359,6.6917486,294138.75780652155
4.8971334,5.4668007,7.036667,352139.8786527192
2.1118188,2.8426476,11.670263,225010.63672250757
2.1057057,2.8485565,11.674072,212991.33631254008
11.270365,-1.4065723,6.36882,187918.05535193963
11.236408,-1.4195795,6.3365545,187918.05535193963
5.4352117,-3.3074036,5.3245897,193613.84096666955
5.8795896,-2.7204618,4.840616,229817.73902652663
5.9734626,-2.6965199,4.80587,236644.42775878118
5.6338496,-3.0936012,4.822253,200302.72465753998
8.194799,-5.609474,5.891494,179697.93988612609
8.351789,-5.8281674,5.869688,176021.04549840293
3.2963338,1.8138332,-0.66371727,179571.9334595896
2.67945,1.6334057,-0.7432184,193176.5343668914
8.376253,-5.8873615,5.881281,165137.8769185794
3.6195836,2.4594765,-0.5613661,164777.59482485725
10.073282,-1.2846437,6.194792,199835.7789588183
6.1549315,0.90283775,7.591651,229002.3726097882
5.4679914,-3.3387094,5.3059835,205633.14137663704
1.1803102,0.7893467,-0.4316926,193982.69316218293
8.822081,-0.96777153,6.344595,208205.9908445572
11.046679,-2.606773,5.655916,196677.53472755582
11.060431,-2.7287898,5.565089,180957.83190363692
5.5054193,0.9677162,7.457691,259179.16168560574
10.912867,-1.535697,6.177326,189314.86701294951
4.7183113,2.990099,8.137654,249544.28174522362
3.9633913,2.686655,7.5563126,324574.97606413206
3.7339654,3.0382967,8.119997,275156.86814528634
4.5731397,4.5000277,7.8500185,327566.96956283005
5.0428767,3.7382889,7.145603,328728.1817088437
5.6089807,1.3415623,7.4744434,250104.46451623435
3.939083,2.6554232,7.550108,309311.7122786669
5.0277715,3.743185,7.162348,339722.344413462
4.186007,1.9529238,7.165435,324135.63419475325
4.3605814,1.5806723,6.9026937,241394.69752292114
5.783735,1.0741167,7.552862,231380.45233547603
5.0101814,3.707075,7.186288,320025.39934373274
7.1882157,7.0407104,7.7085257,230646.03116649837
1.1835856,0.7474079,-0.36001015,217901.9711843485
7.1941104,7.0251846,7.6954975,238146.11632449806
5.7426925,5.293412,5.156232,278609.7663722772
6.541636,6.764371,7.038372,268073.186602278
7.241937,7.0132246,7.680464,255651.07488273838
5.099501,-2.9820418,5.590069,204201.0935351844
3.537417,3.3646917,8.545947,280713.293996194
3.5679564,3.339058,8.5236845,249218.29331718042
5.482369,5.4602365,5.5447025,237093.71479983628
2.3458886,2.4150848,11.675752,206849.4566616056
5.5588307,5.2662525,4.6870975,196329.57762273203
5.0798173,-2.8730621,5.5809994,189509.4450084921
9.136942,-0.64228916,6.418252,209168.1459056533
4.7054005,3.2341118,8.248088,253174.60119943792
4.396907,1.4330168,6.6482944,240721.2695648886
4.4337974,3.8634567,8.364904,292059.9067931737
11.253973,-1.3939018,6.351262,196673.9372217713
7.1141686,6.9162836,7.5864506,244192.84483616645
8.361006,-5.843819,5.890107,178634.26140126583
1.4130301,0.9304266,-0.4576645,180166.38113819208
8.007149,-6.456671,6.043704,146803.9483212821
2.138352,1.263032,-0.51781344,183995.64353899288
11.194668,-1.4284377,6.3198366,195095.3520994841
5.7084146,4.3884745,-0.8514993,141726.62468397323
5.9102626,4.6217117,-0.26001525,146015.2482120155
5.4709516,4.3036213,-0.58540654,169667.33542346925
3.122714,1.7434196,-0.602525,175748.74268931308
8.386156,-5.8743954,5.884138,166614.96099129837
2.2886171,1.3564873,-0.54314804,183997.29085557626
2.2470026,1.3347807,-0.519063,185474.3749282952
-3.6053064,1.8117161,-2.4595327,220547.80329944915
11.197359,-1.4452534,6.312766,195095.3520994841
2.213728,1.3044491,-0.51478577,185474.3749282952
9.918158,-1.2436714,6.192754,192335.69380081864
-3.9770336,2.5925722,-2.3521695,193952.85109693106
2.0341678,1.2190161,-0.50906944,188627.504450803
-3.6382203,2.3034859,-2.4293358,191331.75965690293
5.0670724,4.0921326,-0.22037458,163831.01508222616
-4.100385,1.968566,-17.665115,128934.99447249385
-8.091108,-6.0438633,-8.127226,128514.59961092872
-8.140093,-6.081281,-8.16757,137268.66740042839
-8.081274,-6.031367,-8.111588,123665.30874543896
-3.7590652,1.9535475,-18.151125,118582.56403746636
8.134579,-0.7638645,-11.2265625,134224.07229637052
-2.9721541,0.7992153,-3.313488,187316.86282200416
-3.22589,-1.7564683,-2.224947,137666.0379634122
-0.7191937,-0.026423454,0.3078971,255751.0662486378
4.5772486,2.9097881,7.7987757,363971.9448874859
5.220898,-3.0609388,5.4503717,183245.50666789935
7.982345,-6.4766803,6.083475,168245.99474371292
8.201849,-5.62492,5.9043865,172197.85472812643
5.2099185,4.1390343,-0.5222578,153323.08354298514
8.6391735,-11.805862,-3.8660905,161574.5540020874
8.6416,-11.808264,-3.8684871,161574.5540020874
8.610884,-11.775888,-3.8362632,166254.69472367683
4.5850863,3.5494423,-1.0561087,166010.8246150366
6.461245,6.637288,6.994278,271666.7915089105
5.1652284,5.636711,6.2733517,245266.27447315966
5.151832,5.647951,6.3356667,266628.8526655844
6.367306,6.264786,6.7606106,284113.6697594922
5.225634,5.645979,6.744254,307844.65525247896
7.982302,-6.4917316,6.0669794,156637.76759685337
8.658173,-11.824822,-3.8850334,161574.5540020874
9.523514,-1.1376562,6.2358656,204114.94758015143
2.8624086,2.7962627,10.6869135,194901.63463429318
2.8671541,2.8018951,10.676047,206920.93504426064
4.3892474,3.440257,8.088053,310100.3613331829
2.4280696,2.4416246,11.609944,260951.9520140108
2.47827,2.5688572,11.426909,195616.50250030833
6.610007,6.2062044,6.546112,273573.1729818364
-2.9517496,0.89192677,-5.2226734,159808.26692777307
4.4232645,3.539628,7.8727245,290204.5782437205
6.604118,6.7109385,6.760145,299666.5919910583
9.22938,-1.0901494,6.2625666,206950.04408860422
6.0923667,-1.2065,7.652444,168901.38537733894
-2.8948135,0.7931366,-3.388485,168611.95453837482
-2.692766,0.77115726,-2.586482,168051.61081243085
-2.8101513,0.803627,-4.893236,172265.605780405
4.933513,-1.6732655,5.7191753,225218.3279292491
-2.584795,1.0263577,-2.3753011,141325.61491512205
-0.8948281,0.11805725,0.28633094,233124.79537455516
-3.8506293,-0.8071947,-3.5732608,132027.99424714415
-5.7627277,-6.5218077,-5.5760136,136219.3180961761
-5.6369247,-7.9241257,-6.6480618,121239.45362727944
-2.6489975,1.082159,-2.278304,145960.68331768067
-2.6136897,1.0987263,-2.267237,145960.68331768067
-2.5696373,1.0390453,-2.351113,141325.61491512205
6.082006,-1.0282755,7.6514664,180029.09670473495
4.6707873,3.1201859,7.975443,307421.77292587375
-1.9369204,-0.44302654,-1.0038061,176268.45173203998
-2.328054,-0.507184,-2.4594758,168189.3016993929
6.344568,-2.2448115,8.006345,184260.65222111903
5.361956,-0.123363495,7.5354023,178533.8220431323
-5.109783,2.367444,-16.846727,113107.65631451226
-15.101162,-7.3997416,9.174151,93912.19950452226
-15.446171,-8.230586,9.658576,85584.94650454033
-4.114379,0.9814577,-15.328933,146082.05718301947
-2.8838792,0.76831627,-3.4039423,162386.1578589778
-2.54957,1.2896442,-5.2766304,140139.47143388382
-2.2519314,0.8437729,-5.9787235,150065.411710043
-2.5257812,1.3734999,-5.374729,141217.7261940903
-4.3239536,1.0636168,-15.420093,164551.28948032155
-2.798854,0.28584194,-4.0971,161514.01331250218
-3.996704,1.2668362,-15.362454,135683.981379942
-4.4879875,1.0576124,-16.893902,140130.29015480808
5.8870673,0.5946903,-10.872557,146656.53119945846
-15.553682,-1.6576815,5.5773506,120706.10328067426
-4.4793115,1.4128771,-17.008034,143901.32626009133
-15.422476,-8.220562,9.626031,85584.94650454033
-16.95816,1.1687298,9.913512,74637.1879560402
-5.0724916,1.7796507,-16.522583,118536.57389591871
-15.685705,-1.5451279,5.636874,78431.03421997454
-2.7066917,0.81790066,-2.6389086,154651.01964074143
-2.1222267,0.6552496,-5.914653,125892.22072495053
-3.9570389,-0.6911926,-3.651053,141748.97493346425
-2.3829794,-0.39731026,-2.6778157,174834.1676163696
-5.1016912,2.3534632,-16.860977,113107.65631451226
5.986853,-0.6658201,7.6027765,210804.12866953158
-2.979534,0.53484154,-3.8341248,162393.54546672656
-4.000637,1.2589989,-15.344578,132831.63610291417
-2.6322017,0.40820217,-2.757073,169990.87381939162
-2.6392934,-0.04781151,-4.1670985,140563.9504598314
-0.91933894,-0.06126499,0.16470265,224209.20011394625
-5.165155,1.5583601,-16.35419,126930.23822109177
2.6363454,-8.378066,-17.858154,122587.05398523247
-4.660724,-2.9571533,-4.0042114,128711.06303715636
-4.92899,1.1341743,-16.358292,147087.00572882016
-3.7461607,-0.6770878,-3.5982804,159315.42468064453
-2.6194077,0.83184433,-4.9950056,159866.31514969005
-2.950727,0.7209034,-2.8967235,180554.41482995235
-2.241416,0.7242069,-5.8038135,143215.24278278003
-2.9857433,0.6548357,-3.6797354,160035.82526190058
-2.104317,0.7247019,-6.118761,123038.05409140816
-5.110398,1.5297747,-16.348516,129782.58349811961
-4.948651,2.1500492,-16.916973,121207.87539996396
-5.2062764,-5.170751,-4.735589,120710.53683899793
-5.681465,-6.2414494,-5.4145436,126638.08246469418
-2.2345085,-0.3080244,-1.1390123,170422.4197471572
-5.677391,-6.236624,-5.409553,121788.79159920441
-5.1297216,2.4014587,-16.877817,110255.31103748443
-2.9207273,-1.0400591,-2.0353436,139237.9540204657
-5.033161,-2.768559,-3.9904518,114259.80098525053
-2.5826728,1.1201115,-1.9567568,141285.58677360727
-15.432392,-8.189141,9.621527,85584.94650454033
-12.93956,-6.6533637,-6.9359646,103312.04243675042
-2.9587379,-0.8490696,-2.3626432,141220.63829520426
-15.436001,-8.212929,9.6292095,85584.94650454033
-4.2260904,-2.1730719,-3.4123232,130693.62479714997
-15.79096,2.4425774,9.966253,85818.60758956449
-2.1121817,-0.47212887,-1.5617497,155572.7618930167
-3.9961116,0.99016476,-15.127728,144262.32129814816
6.3770366,-2.1257997,7.830983,181035.7440538555
-2.248959,0.6968765,-5.7240877,157125.38951959
8.187841,-0.80465984,-11.2010765,140147.386412415
5.397795,0.5324364,7.3081512,248968.57440160116
-3.973761,1.3723478,-15.444428,126524.83675963877
-5.2616844,-5.251752,-4.756415,120412.28578529716
-5.1880817,-5.174518,-4.7790647,112912.20062729751
-3.016551,-1.06182,-2.575509,140185.01961907593
-4.7278433,1.527091,-16.149563,142396.4968327314
-3.7891016,1.9781914,-18.116356,118582.56403746636
-4.910808,-2.6335187,-3.9414406,133437.3067291318
5.9230447,0.13309383,-10.587326,131397.46220805254
7.770389,-0.6337061,-11.392118,110916.95482749192
5.7886357,0.86149883,-10.9408245,123470.96417822907
-2.1429408,0.6209221,-5.7960796,134768.81169685745
-2.6034794,1.1127787,-2.0257587,134946.7099602241
-3.3096123,-1.8249302,-2.2332976,136377.44272701768
-5.1295967,2.3856764,-16.858738,110255.31103748443
-2.0479841,-0.44686127,-1.159975,163996.61114312278
-2.345526,-0.5109854,-2.4716067,162044.68635067932
-3.9104662,1.9782438,-17.98811,126380.90024916678
5.6909776,4.383708,-0.84117746,137916.72891522016
-5.199744,-5.1839542,-4.7734623,112912.20062729751
-3.2630143,-1.8030362,-2.174059,146832.84679954743
-4.4323487,-2.5963807,-3.7891245,117216.33991512861
-3.9047837,-0.8409071,-3.6308599,123571.91583487611
-1.2094538,-0.01645279,0.31833553,187720.9512526385
-10.072006,-8.058948,-8.29546,106461.4647735501
5.7666383,-0.045578003,-10.35914,133532.4231068561
-6.5038757,-1.188694,1.7810287,110751.5248872906
5.992973,0.9633131,7.592902,215743.21292944194
-6.531911,-1.1754723,1.8090582,113830.05394826717
-3.2998676,-1.8443804,-1.9026417,153103.5152248867
6.190829,-2.1709404,8.166999,135102.59560325398
5.8193393,-0.004134178,-10.395867,149915.3554341334
-12.984049,-6.6333175,-6.9367404,95513.70622505
-10.365839,-7.350482,-7.8777204,101616.97972203977
-10.0240345,-8.071455,-8.30667,106461.4647735501
-3.9703994,1.383297,-15.40943,139172.46383682895
-3.8813512,-2.044137,-3.0509038,137987.87827388264
-15.446583,-8.206481,9.620951,85584.94650454033
-3.8680177,2.0706978,-18.05521,121434.9093144942
-15.453634,-8.233289,9.61112,85584.94650454033
-6.453411,-1.2008276,1.7287345,108854.97381074246
4.381565,1.5895166,7.0173845,381248.28283469554
-3.212983,-1.7438407,-2.1895123,138943.44077693918
-4.2476196,-2.1453886,-3.4083958,135542.91566263972
6.2052093,-1.5907316,7.7787466,133020.78461597042
-4.2492046,-2.1569576,-3.4724514,126128.52420779904
-10.067215,-8.046367,-8.27626,106461.4647735501
-1.4954898,-0.2574587,0.15937376,150401.67130566493
-1.6827353,0.03621769,-0.024294376,167695.1490896095
-3.3754334,-1.9238172,-1.9574156,134919.08403245843
6.209638,-1.6460304,7.8232756,156384.14351270348
-1.7638121,-0.6250324,-1.4029851,174355.2721885212
5.790629,-0.052614212,-10.367647,134929.23476786597
4.7190948,2.9747744,8.030358,202891.24010167344
6.2096896,-2.1842275,8.151128,128999.32210626421
4.5310388,3.2730236,7.9864283,313461.4747722334
-13.023359,-4.906306,6.602913,85937.21467527736
5.2720895,0.6659479,7.373233,219226.56099017418
2.6122608,-8.354085,-17.882164,120891.99127052183
-2.0549564,-0.5656576,-0.81212544,136546.47247826133
-10.064722,-8.03621,-8.267569,111310.75563903988
-15.08536,-7.3850574,9.158508,93912.19950452226
-10.279022,-8.028982,-7.7289467,121759.88614325019
6.009834,-1.0638394,7.706744,151689.24192634612
-10.056339,-8.038344,-8.268248,106461.4647735501
-3.2235143,-1.7587686,-1.8547977,133595.8823138858
-9.981398,-7.0362916,-7.8501596,110493.57069394668
-10.352909,-7.130874,-7.767268,118291.9069056471
6.8185973,-0.35276794,-11.173658,111150.61591251609
-1.6378943,-1.0850778,-2.8162403,159529.4780532895
-5.5596256,-5.5426793,-4.873064,109464.52723679705
-2.0636017,0.6864586,-6.045862,121913.80918965403
-1.5462,-1.1565785,-2.868207,134723.40308659896
6.0461726,-0.06348801,-10.581251,122721.17927332269
7.0307593,-0.531003,-11.738008,99969.19627899179
-5.0119123,2.0940418,-16.557636,121173.83550712942
-16.95755,1.1689415,9.911764,74637.1879560402
-15.600817,-7.860781,9.421521,93383.28271624076
-5.118675,2.260459,-16.748207,103023.06886040149
-3.2595444,-1.7954798,-2.1817002,140729.57330255766
5.3223395,-0.086299896,7.5727224,171018.68063302326
-1.958345,-0.58042526,-0.5718756,123998.78963883885
5.8331647,-0.6722231,7.6546516,160042.44849092895
5.8403096,0.060227394,-10.491895,129821.12438424164
-15.523998,3.0161524,10.377789,80740.46145302997
-5.035905,-2.7478452,-3.9712656,117642.88440707441
-1.8896787,-0.6800184,-1.5359082,191125.45337155354
5.818234,-0.6170759,7.652195,136139.58524616854
-1.5524358,-1.0092492,-2.8645167,151907.6260325629
-3.3943362,-1.9420357,-1.9775265,120201.07463428819
7.6865344,-0.60340214,-11.418864,119872.57360150953
-1.4179319,-0.5473137,-0.14649987,142719.77722188525
2.7877402,2.9275732,10.654803,190867.35633762
-1.5975364,-1.1281772,-2.8223922,132382.5939897388
5.814421,0.7534027,-10.986664,106419.9321327392
-1.6477326,-1.1005888,-2.8393729,128145.72543007655
-1.7260253,0.012447357,-0.026904345,157339.36806175357
-4.5405283,-2.7495584,-3.8836718,114708.25350726747
5.819443,0.8279104,-10.926029,117367.6906812393
6.8229747,-0.33275604,-11.094421,129598.45961901588
5.798104,-0.06614208,-10.350132,123465.58470848709
-5.237874,-5.2239733,-4.7481027,115764.54590432535
6.8532004,-0.3762455,-11.236443,107767.53249069222
-5.2341866,-5.21871,-4.73185,112912.20062729751
-7.0444884,-1.1333776,2.296104,89889.08579237142
5.729342,-0.10846233,-10.290895,127429.14960986632
-10.058115,-8.03791,-8.267813,106461.4647735501
-4.636382,1.9287148,-16.606525,133880.98540716644
-4.5466022,1.8060551,-16.699741,144044.3795606908
-6.5054884,-1.1694541,1.7814202,129713.80155456517
-4.7169538,-2.37773,-3.5927851,125788.18543850674
-5.76165,-6.5054164,-5.5889044,141068.6089616659
-8.0975685,-6.0494175,-8.133791,128514.59961092872
-2.5575118,1.2142944,-5.1864843,159140.41092751417
-3.7787392,1.9830036,-18.13438,118582.56403746636
-4.5058546,1.0547085,-16.881027,140130.29015480808
-3.8672192,1.0403652,-15.327601,146581.02600855546
-2.6617563,1.2340851,-5.4210343,142167.83237980737
-3.8773363,2.0795412,-18.044983,121434.9093144942
-3.8233285,1.0240755,-16.325592,146771.31423311372
-13.01366,-4.4541574,6.822318,133626.9134208595
-6.0048294,-5.9906683,-5.689102,139153.53027972704
-10.042991,-8.057012,-8.286358,103840.95922503193
-4.7373095,1.5618219,-16.201694,143259.66792712075
-4.496606,1.0508146,-16.880365,140130.29015480808
-2.5115426,1.1246252,-5.126813,166099.92493483698
-3.5906882,0.35792637,-3.2827141,164838.3696906665
-2.7400165,0.91687584,-4.4686255,179580.49213067215
-3.2486708,-0.8185339,-2.525753,150726.53910370183
-12.97687,-6.636531,-6.943821,95513.70622505
-2.966303,-1.0838361,-2.1759548,152577.60087512145
-4.011067,-0.9914093,-3.5804935,145751.27620770526
-3.8439596,0.99193096,-15.212059,148925.34865278087
-4.0444074,2.7508564,-2.3070374,189233.1895513972
5.355061,-0.13430786,7.562023,178713.96390788126
4.8923054,-1.7625904,5.781274,219194.56140647363
6.343533,-2.0364375,7.8127556,190378.42646604168
-3.5178313,1.0479822,-2.6965804,185990.17400101956
-2.7867677,-0.007949829,-4.080286,175413.93351791127
6.2517,-2.2099404,8.109613,132793.16837019852
-2.5332239,1.2594223,-5.3211026,139312.30359190155
-1.0524702,0.1616621,0.3545828,227848.6806400281
-3.1471896,0.7600708,-2.775261,187440.73820160807
-2.0936275,-0.86024046,-2.8533614,169226.40968428476
-0.9268911,-0.07570267,0.15967393,219092.4804345147
-2.7123775,0.79889107,-2.5946922,159072.52570784328
-8.715321,-6.52283,-8.030487,110860.63381702977
7.4246535,-0.4747343,-11.1889925,130425.62746099815
-4.5722117,-2.2251925,-3.4085326,119705.2462873983
-4.7471046,-2.4128304,-3.6124907,131640.49723395292
-8.633864,-6.468448,-8.032812,126886.14599155905
7.0081754,-0.5396328,-11.721215,107767.53249069222
-12.980896,-6.6236067,-6.9305897,103312.04243675042
5.3772864,0.92146397,7.3909492,273663.45141488995
-0.6882124,-0.03572941,0.31828213,240174.07590663357
5.2191157,-1.4859352,4.6333656,247448.32104279095
5.665174,1.0299845,7.5207224,239238.18027835718
6.0422454,0.89912224,7.631874,230707.39051966774
10.997608,-3.0275292,5.4618053,183826.08104440747
7.2126756,7.0439386,7.7152376,238146.11632449806
4.3096423,5.0999746,7.66572,487463.3341620534
4.920714,5.4942226,7.0168734,360589.4273874833
4.3995934,1.5031891,6.78846,241238.5325374009
7.238917,7.0698576,7.7464323,238272.12487007922
-2.3452005,-0.5789814,-2.9265351,151841.70139858904
2.303112,1.3585348,-0.55472755,192651.6716758397
5.940891,4.6469,-0.2384119,132113.63850332532
5.6153817,4.220566,0.32135224,147073.87499361963
5.9453683,4.650715,-0.23371792,132113.63850332532
5.3627353,-1.7450929,4.6618824,234132.64192265467
1.1843824,0.7952051,-0.40229917,209084.6239907999
11.256786,-1.3890209,6.362111,187918.05535193963
9.149719,-0.6344738,6.424938,209572.33240255303
9.904758,-1.235784,6.197054,192335.69380081864
4.885765,-2.2486668,5.6940775,205244.25947235362
4.775169,-1.9060597,5.8400173,234418.0570258444
9.099653,-0.65695953,6.4160147,224249.71430809717
9.351454,-0.81675243,6.3489847,202209.87204065104
9.092251,-0.6622801,6.4160585,217072.41756055268
2.624803,-8.366053,-17.86862,112931.80139362297
-3.9277408,1.3394451,-17.255268,131307.25184016812
-3.915434,0.9612932,-15.239293,148884.12993993517
5.9047112,1.0954542,-10.790331,128021.55568084554
-5.662056,-7.820379,-6.561206,126882.62240537001
-3.159985,-1.0016785,-2.6732779,152908.23408750453
2.6001139,-8.341365,-17.893429,112931.80139362297
2.5597353,-8.301081,-17.937275,114788.71777353206
-8.105074,-6.0555882,-8.137043,123665.30874543896
6.7111516,6.559656,6.755332,246513.95148766338
4.681165,3.0429955,8.226457,262297.0717675709
4.4069633,1.3769999,6.57526,222387.13157770244
5.62184,1.0125618,7.48864,240053.59412295755
3.5603714,3.3433237,8.530655,239870.52979211338
6.0306926,0.93702793,7.6068344,231904.71854529245
4.6830673,3.0395174,8.182124,305187.4326417992
5.138552,5.522067,7.2296352,284679.07494651654
6.1130376,5.394058,6.2472363,313882.72877632856
4.664613,3.0432568,8.155542,274950.66642145935
9.698685,-1.1834517,6.209319,204351.00766689985
5.514691,0.9786043,7.45971,271014.09344291856
2.1582017,-5.5985045,12.544916,192735.1935906931
3.0611067,2.8676062,10.370776,234151.62927806392
8.795111,-0.9809694,6.3326397,214309.26434154698
7.437448,7.091503,-0.84076166,153034.10996663623
7.4412036,7.0964975,-0.8387325,153034.10996663623
-3.646956,2.2528076,-2.4328468,222526.65901507964
-3.4496424,1.6601543,-2.381466,225213.45218089537
4.75185,-1.8866816,5.8577585,219740.6751203003
2.243887,-5.512143,12.460623,195888.3231132009
5.076135,-2.8750987,5.585478,190146.26047331083
5.097588,-2.899457,5.5687714,198676.40014143172
11.227945,-1.4528437,6.314847,186440.97127922066
5.4643807,5.4596977,5.519845,200979.740823821
6.079594,-2.689498,4.7988405,216374.4955769337
5.2992673,-3.3482566,5.496334,190930.89404742338
11.077358,-2.6589618,5.598007,184446.99264548346
7.4476895,7.1023455,-0.8467896,160534.19512463588
7.4577394,7.1123857,-0.8442104,160534.19512463588
7.4600787,7.114869,-0.8591733,160534.19512463588
7.4314046,7.0861855,-0.8305783,160534.19512463588
-12.99902,-6.6170864,-6.9265957,95513.70622505
-1.3521208,-0.51852036,-0.065044165,157203.30977620656
-4.641057,0.57242584,-16.69046,127459.15500937327
-4.748047,1.3799562,-16.067326,145169.81430764857
-3.9452462,1.1476383,-15.288241,130878.01965382227
5.9977803,1.0524817,-10.719843,150285.70960460178
-11.176283,-7.399459,-7.685643,116599.87028356154
-13.037359,-4.564259,6.786971,119890.20781890483
10.990355,-1.5437756,6.1867876,195418.1405099393
-2.612673,1.2260685,-5.32001,149966.1685915078
-2.6195495,-0.08895874,-4.146787,156121.2336512192
5.5768743,4.228674,0.32319903,154799.7005412404
-1.0895258,0.17093563,0.33245802,241034.39028133065
4.1089783,5.178339,7.8618,320068.4934349663
7.4009967,7.0542145,-0.84148765,146930.83646964649
-15.770784,2.55935,10.061709,88538.7976647304
-15.8295765,2.4304028,9.979305,82435.52416774063
-3.474027,0.47894287,-3.0948439,125888.216514626
-15.829523,2.4324007,9.980994,82435.52416774063
-16.878193,1.2276411,9.975748,83513.7789279471
-10.290628,-7.4502583,-7.9503365,108325.65514251274
-12.985804,-6.624936,-6.9336357,103312.04243675042
-15.610096,-1.6233301,5.5533266,101107.72901740941
-12.894669,-6.6561055,-6.970524,108161.33330224016
-6.892791,-1.1554651,2.1478958,92030.30288854573
-3.5164967,-0.7826328,-3.1673908,130286.74632200171
-15.644045,-1.5888472,5.5943327,104497.53079057863
-15.647926,2.5466423,10.014836,91921.88108655426
-13.015495,-6.6079345,-6.9156775,95513.70622505
-16.954376,1.1719332,9.922648,74637.1879560402
-3.2607152,-1.8253946,-1.8700156,139712.04969803133
5.799089,-0.09437847,-10.308107,148706.96530235
-1.3375058,-0.5122671,-0.107724905,175656.16151241562
-1.5427787,-0.93916035,-3.0118396,139387.57119097235
6.221996,-1.6403656,7.790145,147026.41680433098
-1.6655391,-0.44280052,-0.16731787,123815.91110462428
-1.3432753,-0.44706726,0.030325174,174361.40858934505
-1.9545329,-0.49604607,-1.0127585,166706.76351985443
6.1581674,-0.12688828,-10.646459,132446.81151230482
-1.1348456,0.09772301,0.36616015,207170.2735986941
-2.187564,-0.78516006,-2.7853236,159938.38480561893
5.779906,0.6435251,-10.910337,149312.48596281995
6.9802985,-0.56926346,-11.777056,99969.19627899179
2.7549062,2.9190454,10.728319,183219.88268259048
-1.5816743,-1.0942392,-2.8573065,129622.8095027955
-2.3408217,-0.51306915,-2.4661849,148090.2030207621
6.070194,-1.177103,7.721962,166791.56706426255
-1.8303051,-0.9977031,-2.7885895,157926.97024535603
-1.4713899,-0.6017904,-0.38904262,187835.85164857723
-4.5505915,-2.2138882,-3.3859863,119705.2462873983
-2.0891688,0.72813797,-6.100629,125063.23152645373
3.0027323,2.8768435,10.430784,200661.96972793425
4.576579,3.1182709,7.708989,381295.27731459285
5.6783547,0.35364532,7.483657,233223.21247553418
5.3480115,0.5291424,7.3959866,222681.17004763935
-3.038569,1.1493845,-2.2259905,199169.71829458702
-2.9593492,0.37935543,-2.8065476,198994.76476595766
5.953587,1.1051655,-10.740257,133960.98717296292
-2.1753182,-0.7136698,-3.074605,158982.56607877775
6.9996905,-0.55966187,-11.757686,99969.19627899179
7.01564,-0.5465021,-11.750947,99969.19627899179
-16.942347,1.1839275,9.932786,74637.1879560402
7.7807975,-0.60983276,-11.352051,110916.95482749192
-10.254213,-8.049835,-7.761794,116813.89520857761
-11.990932,-6.59836,-6.974105,103312.04243675042
-2.989562,-0.90195036,-2.2761297,135009.14837359914
-13.010231,-6.6081343,-6.911423,98366.05150207784
-1.6715064,-0.36310673,-0.18151975,138856.87443871124
-15.53673,-1.6775613,5.646676,115518.8810197237
-7.024422,-1.1525011,2.2760262,95186.03493051481
-7.076067,-1.1253481,2.3256383,89889.08579237142
-17.008278,1.1180763,9.869369,74637.1879560402
-13.000938,-4.7444105,6.657627,117386.29082849789
-15.527409,3.018323,10.382029,80740.46145302997
6.054939,5.460717,6.1413794,290863.6248122693
5.830897,5.385065,5.451583,281833.5158237745
5.7551093,5.3124704,5.177038,264350.1176093636
5.8392596,5.3882484,5.467184,274305.88199686765
5.077852,1.5946121,7.2425776,314681.7146841984
6.620026,6.0203867,6.399417,280762.1368713472
4.407817,1.3559942,6.5513268,222387.13157770244
-2.2736514,0.8205061,-5.9668026,143515.4327377604
5.9957595,0.85402775,-10.735871,153346.92529334803
-1.9311204,-0.5671854,-0.64754605,129657.01466903882
-3.5365326,1.6872025,-2.4545949,192978.45491597115
-3.084064,1.1598034,-2.3126955,194920.12382448203
5.6286416,-3.0995555,4.819929,203586.29403956136
4.8001003,3.0781794,7.6029854,306884.3293660422
5.6413064,5.427723,5.588464,268146.41278806486
6.626225,6.012103,6.394224,275660.9893681648
3.0591154,2.8668528,10.372976,241733.1125225081
3.5502572,2.3225832,-0.615206,150729.67053207912
3.5554762,2.3275805,-0.6057949,156832.9440290689
11.199827,-1.4626327,6.371293,202271.38889336603
-3.625453,2.277009,-2.4375226,189553.4376304298
-3.537656,1.6817446,-2.467813,216486.61575217763
5.0512767,4.0832424,-0.2236948,184999.03716294124
-3.6386223,2.2859154,-2.4533956,213076.69230585254
5.475842,5.458066,5.51054,242730.88830128664
-3.5457747,1.7185678,-2.4605556,232877.10102201937
3.9393358,2.9756508,7.973853,290455.41041491064
6.670153,6.6049147,6.6993303,256396.99882148823
5.0594544,3.9412823,7.1343813,361200.65624987165
5.4999223,-1.9903502,4.6406813,219911.00023695896
5.4935536,-1.9646425,4.6360826,219911.00023695896
6.245435,4.411709,-1.0735376,114715.1441010778
5.55685,5.203223,4.4596148,171307.69566108612
-15.486935,-1.7120757,5.680505,147659.40134874044
-3.8596132,1.0073338,-15.232349,132052.97448321158
-4.680763,1.969677,-16.468706,128874.13097255475
